番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
满溢的水果挞,9.6,3725760,396126,43651,3708,漫画改|日常|萌系|偶像,1
Q弟侦探因幡,9.7,3881294,387806,58117,1650,萌系|搞笑|日常,0
+TIC模型姐妹,9.6,2946228,354297,21522,3235,萌系|搞笑|日常,0
猫神八百万,9.6,2062328,357652,20364,1247,萌系|奇幻|日常|治愈,0
三颗星彩色冒险,9.7,4779471,352188,139838,7581,萌系|漫画改|搞笑,0
剧场版 悠哉日常大王 Vacation,9.9,2461977,1554742,58660,11164,漫画改|萌系|治愈|日常,1
黄金拼图,9.7,1841505,396008,72158,2566,萌系|日常|治愈,0
萝球社！,9.3,3739109,368107,225712,1297,校园|萌系|运动|小说改,0
ANIMAYELL!,9.5,3254932,338170,58432,3084,萌系|校园|社团|运动,1
梅露可物语 : 无精打采的少年与瓶中少女,9.6,2927671,336564,27358,2151,萌系|游戏改|架空|冒险,1
世界征服 谋略之星,9,5505759,337907,126108,1358,萌系|科幻,0
魔法少女什么的已经够了啦。,9,6913760,398439,63054,714,萌系|日常|魔法,0
蜂蜜与四叶草,9.7,3668276,354460,56520,1983,萌系|恋爱|少女|治愈,0
异界群敌 代码重组,6.1,4292823,328087,32516,1484,游戏改|战斗|科幻|萌系,1
小森同学拒绝不了！,9.2,8453525,327943,59842,952,校园|日常|萌系,0
Classroom☆Crisis,9.3,6643591,321195,131677,1238,萌系|奇幻|科幻|日常,0
ENDRO~!,9.8,2391236,318430,49066,4739,原创|奇幻|萌系|搞笑,1
三者三叶,9.6,4616743,305365,158473,1439,萌系|校园|日常|治愈,0
URAHARA,8.2,2394409,297163,31325,1146,萌系|奇幻|治愈,0
小马宝莉 第一季,9.8,9621394,496364,275149,3020,萌系,0
跟班×服务,9.6,2823007,290437,203168,1841,萌系|搞笑|日常|声控,0
DEPTH OF FIELD ～ 爱与憎恨的剧场,9.4,6021646,4399849,90922,1506,萌系|搞笑|校园,0
那就是声优！,9.2,7791927,273165,442807,1166,萌系|搞笑|治愈|职场,0
请问您今天要来点兔子吗？？～Dear My Sister～,9.8,1560474,2636049,52474,5447,萌系|日常|治愈|萝莉,1
甜梦猫,9.6,1840807,256733,28114,1358,奇幻|萌系|治愈|少女,1
斯特拉的魔法,9.4,2873310,245788,83972,1058,萌系|校园|社团,0
小鸠,9.7,1808521,242949,45254,1412,萌系|日常|少女|治愈,0
魔卡少女樱 香港之旅,9.5,2021743,3708147,49451,1479,时泪|萌系|奇幻|少女,0
魔法禁书目录 炭,9.1,5054171,4959983,73543,1507,萌系|搞笑,0
若叶女孩,9.6,4491332,234921,85323,976,萌系|日常|校园|治愈,0
新蔷薇少女,9.5,1933831,607679,31841,1395,萌系|奇幻,0
黑塔利亚 Axis Powers 第2期,9.6,18145183,990513,670710,1642,萌系|日常|声控|泡面,0
异国迷宫的十字路口,9.6,1339380,227736,55057,1076,萌系|日常|治愈,0
OZMAFIA!!,8.8,3945034,220203,30961,228,萌系|日常|泡面,0
南家三姐妹 我回来了,9.8,4410602,643003,127231,2440,萌系|搞笑|日常|漫画改,0
黑塔利亚 World Series 第3期,9.6,10488682,990513,576127,1412,萌系|日常|泡面|声控,0
幸腹涂鸦,9.5,4728139,216626,129028,1049,萌系|日常|治愈|美食,0
前进吧！登山少女 第三季,9.7,2761010,363518,49064,2658,萌系|社团|日常|漫画改,0
魔法老师涅吉! 第一季,9,1906043,239791,33876,519,萌系|日常|魔法,0
黑塔利亚 The Beautiful World 第5期,9.7,6121417,990513,229867,1755,萌系|日常|声控|泡面,0
前进吧！登山少女,9.7,1469156,363518,7844,1413,日常|泡面|萌系,0
怪盗圣少女,9.8,197867,207316,2056,1842,萌系|少女|魔法,1
魔法少女☆伊莉雅 OVA,9.2,2904347,1941167,30480,841,萌系|校园|少女|魔法,0
雨色可可side G,8.3,3445118,201660,5940,628,日常|泡面|漫画改|萌系,0
魔法少女☆伊莉雅 2wei Herz! SP,9.2,4238469,1941167,18914,856,萌系|奇幻|日常,0
拜托了 爱因兹贝伦咨询室,9.3,5554938,3778356,54377,1321,萌系|搞笑,0
你遭難了嗎？（僅限港澳台地區）,9.5,1249755,190338,14909,1611,漫画改|搞笑|萌系|日常,0
美妙射击部,9.4,2348644,186811,31002,2218,漫画改|萌系|运动|社团,1
骇客娃娃,9.5,4004328,185389,82873,796,萌系|战斗,0
KERORO军曹,9.8,9138880,208896,283793,1781,萌系|搞笑|泡面,0
黑塔利亚 World Series 第4期,9.6,10488682,990513,576127,1404,萌系|日常|声控|泡面,0
面包带来和平！,8.8,3601452,179968,34020,327,萌系|校园|日常|治愈,0
小凉宫春日的忧郁,9.6,1622574,1177732,5868,1259,萌系|漫画改,1
大叔与棉花糖,9,6112338,170842,49265,536,日常|泡面|萌系,0
绯弹的亚里亚 第一季 OVA,9.1,22917309,1603667,933813,586,萌系|奇幻|战斗,0
心跳回忆 ONLY LOVE,9.4,2705405,165553,86536,755,萌系|日常|治愈,0
蔷薇少女 梦之终结,9.6,1703319,607681,32944,1085,萌系|奇幻,0
魔法少女什么的已经够了啦。第二季,9.1,2789649,398441,16262,581,萌系|魔法|日常|泡面,0
A CHANNEL,9.7,1129875,158230,28253,1170,萌系|日常|校园|治愈,0
越狱兔 前传,9.6,14589546,267553,16825,812,萌系|搞笑|泡面,0
南家三姐妹 再来一碗,8.8,3707137,643003,156964,1510,萌系|搞笑|日常,0
GJ部@,9.8,1448021,835501,45780,2156,搞笑|日常|校园|萌系,0
萝球社！SS,9.3,1988692,368107,128413,925,萌系|校园|运动|小说改,0
越狱兔 第1季,9.7,6984945,267553,90596,1731,萌系|搞笑|泡面,0
温泉幼精箱根酱,8.1,3579823,140493,33573,212,萌系|日常|奇幻,0
BanG Dream! 少女乐团派对☆PICO,9.8,8946980,201751,22365,3204,萌系|音乐|少女|游戏改,0
SHOW BY ROCK!! Short!!,9,2520765,286889,10296,171,萌系|搞笑|音乐|泡面,0
人鱼的旋律,9.6,2794989,149409,50738,411,萌系|奇幻,0
小魔女学园,9.7,1430681,979099,15620,1320,萌系|奇幻|搞笑|校园,0
草莓棉花糖,9.6,1571599,141377,53167,1198,萌系|日常|治愈,0
"黑塔利亚 剧场版 银幕HETALIA Axis Powers Paint it, White",9.5,1417662,990513,190329,1012,萌系|奇幻,0
南家三姐妹 欢迎回来,9.5,3178634,643003,95195,1337,萌系|搞笑|日常,0
马达加斯加的企鹅 第一季,9.7,4094151,150893,37997,713,萌系,0
魔法学园MA,9.1,200639,130540,301,259,萌系|日常,0
东京猫猫,9.5,2996402,130463,97716,412,萌系|奇幻,0
与汪汪喵喵同居的开心日常,9.8,4687498,132175,3132,2998,日常|萌系|治愈|漫画改,0
萌菌物语,9.5,1148636,139227,34856,408,萌系|日常,0
绝对防卫利维坦,9.1,1208984,126722,17863,321,萌系|奇幻|魔法|战斗,0
魔法少女奈叶ViVid,8.7,5379991,482052,122008,412,萌系|少儿|热血|魔法,0
BanG Dream! 少女乐团派对！☆PICO～大份～,9.8,6356468,201751,25419,3429,萌系|音乐|原创|校园,0
薄樱鬼 御伽草子,9.6,2935320,119753,31725,291,萌系|乙女|泡面,0
复活！小猫咪,9.2,6716541,112387,41932,237,萌系|日常|治愈,0
不思议美眉,9.3,1837957,110848,8278,293,萌系|搞笑|日常,0
洲崎西 THE ANIMATION,9.4,2611838,110064,27741,578,萌系|搞笑|日常|校园,0
超级酷乐猫,9.8,2118239,108801,58656,807,萌系|搞笑|热血|奇幻,0
黑白小姐 第二季,8.9,2058069,171282,45955,156,萌系|搞笑|泡面|偶像,0
贫穷姐妹物语,9.4,494340,106256,10952,701,萌系|日常|治愈,0
蜂蜜与四叶草II,9.7,3668285,354460,56520,1387,萌系|恋爱|少女|治愈,0
加奈日记,9.6,589989,101450,11642,867,萌系|日常|治愈,0
给你做饭了！,6.7,2686233,101021,29234,210,萌系|校园|泡面|日常,0
蜡笔小新 超级美味B级美食大逃亡,9.7,2585164,1401311,50442,1105,萌系|搞笑|少儿|冒险,1
灼眼的夏娜炭,9.3,1327860,1340108,37927,462,萌系,0
我们这一家 第一期,9.8,5883630,205550,149,524,萌系|搞笑|日常,0
小女神花铃,9.7,768166,98237,22054,525,萌系|奇幻|少女,0
小马宝莉 第二季,9.8,6134820,496364,218813,1225,萌系,0
宝石宠物 Tinkle☆（第二季）,9.8,2317508,109147,46773,562,萌系|治愈|魔法,0
未确认进行式 OVA,9.5,1252238,697922,8881,483,萌系|搞笑,0
竖笛与双肩书包,9.5,1039341,105534,7345,455,萌系|日常|治愈,0
小马宝莉 第五季,9.7,5738118,496364,179508,1201,萌系,0
家有穆珂,9.4,3104041,90904,108296,284,萌系|泡面|日常,0
小马宝莉 第四季,9.7,6508410,496364,205471,1120,萌系,0
蔷薇少女 序曲,9.6,492262,607681,4453,392,萌系|奇幻,0
此花亭奇谭（中配）,9.2,2416929,2138392,23139,608,萌系|日常|治愈|漫画改,0
向阳素描,9.7,378807,109424,5815,508,萌系|日常|治愈,0
佝偻猫 第一季,9.6,877414,93816,15885,293,萌系|搞笑|日常|泡面,0
我的妹妹是大阪大妈,8.7,1931237,85436,12037,297,萌系|搞笑|日常|泡面,0
永不消失的彩虹,8.8,759168,85302,10295,226,萌系|奇幻|日常,0
小马宝莉 第三季,9.7,4028490,496364,95782,879,萌系,0
GA 艺术科美术设计班,9.5,181059,82935,1563,232,萌系|搞笑|日常|社团,0
蜡笔小新 呼风唤雨！大人帝国的反击,9.8,1562538,1401312,41939,1554,萌系|少儿,1
网球并不可笑嘛 第一季,9.4,1637073,185796,7623,319,萌系|日常|运动|社团,0
偶像大师灰姑娘剧场 第三季（TV版）,9.3,1105585,543476,2634,279,萌系|偶像|原创,0
鸭子的生活,9.7,2746425,79222,21804,636,萌系|搞笑|日常|泡面,0
小马宝莉 友谊的魔力 第六季 (中配）,9.7,6318002,496364,106061,1176,萌系|魔法|日常|少儿,0
蜡笔小新 超时空！呼风唤雨的我的新娘,9.7,1627495,1401310,36438,942,萌系|搞笑|少儿|穿越,1
兽娘动物园 2,2.2,1761410,465839,31520,29601,萌系|奇幻|原创|架空,1
香蕉喵 不可思议的伙伴们,9.6,953532,131394,2642,608,原创|少儿|治愈|萌系,1
蜡笔小新 呼风唤雨！光荣烧肉之路,9.7,1434191,1401313,39070,616,萌系|少儿,1
前进吧！登山少女 第二季,9.8,1148450,363517,32278,1529,治愈|萌系|日常,0
星之卡比,9.7,1824836,73088,43403,432,萌系|奇幻|搞笑|治愈,0
蜡笔小新 呼风唤雨！夕阳下的春日部男孩,9.8,1366617,1401310,32546,817,萌系|搞笑|少儿,1
备长炭,9.8,533109,70591,15494,1473,萌系|搞笑|日常|治愈,0
偶像大师 SideM Mini,8.8,544760,141289,948,139,萌系|偶像,0
死神的歌谣,9.4,600573,68727,7327,183,萌系|奇幻,0
彩虹小马 小马国女孩3：友谊大赛,9.6,1192985,496365,19945,560,萌系,0
怪盗JOKER 第一季,9.7,2643139,104546,102555,422,萌系|少儿,0
校园理想乡 学美向前冲！,9.7,331010,65233,6260,548,萌系|搞笑|科幻|声控,0
喵阿楞,9.3,1537307,65102,15270,143,萌系|泡面,0
蜡笔小新 呼风唤雨黄金的间谍大作战,9.4,1531056,1401313,22055,428,萌系|搞笑|少儿,1
蜡笔小新 呼唤传说！三分钟嘎巴大进攻,9.5,1322146,1401313,19269,346,萌系|搞笑|少儿,1
女学。～圣女斯克威尔学院～,7.3,1113320,63108,2582,514,日常|萌系|校园|偶像,1
为什么猫都叫不来,9,1213715,62991,1776,278,萌系,0
蟑螂娘,9.1,974362,61713,16589,645,萌系,0
蜡笔小新 呐喊!春日部野生王国,9.6,1264872,1401313,26927,383,萌系|搞笑|少儿,1
漫画少女,8.8,811762,60640,5018,167,萌系|日常|泡面,0
马达加斯加的企鹅 第二季,9.7,2292814,150893,17575,355,萌系,0
哆啦A梦 大雄的平行西游记,9,1688692,1473709,30842,430,萌系|奇幻|科幻|少儿,0
蜡笔小新 呼风唤雨！战国大合战,9.8,1031389,1401313,20293,797,萌系|少儿|穿越|冒险,1
铁臂阿童木 2003,9.8,1916926,83731,41659,621,时泪|萌系|科幻|少儿,0
彩虹小马 小马国女孩2：彩虹摇滚,9.7,1856972,496366,39911,649,萌系|少女|魔法,0
包在小可身上,9.5,638689,57600,8964,367,萌系,0
蜡笔小新 呼风唤雨！会唱歌的屁股炸弹,9.6,1056896,1401313,19288,336,萌系|搞笑|少儿,1
打工小哥！之2！,9.5,1157567,131652,3554,456,萌系|治愈,0
越狱兔 第5季,9.6,6984947,267553,90596,611,萌系|搞笑|泡面,0
Happiness!,8.5,232167,59310,3994,159,萌系|日常,0
魔法老师涅吉!?,8.7,1007442,239791,15064,213,萌系|日常|魔法,0
南家三姐妹 夏日假期,9.7,640435,643004,16448,436,萌系|搞笑|日常,0
蜡笔小新之黑暗珠珠大追击,9.6,949098,1401313,16323,348,萌系|时泪|少儿|冒险,1
Re:Stage！Dream Days♪,9.7,834940,55068,13561,923,游戏改|萌系|校园,1
蜡笔小新之云黑斋的野心,9.4,847818,1401310,14233,277,萌系|时泪|少儿|穿越,1
柴犬阿旺的和式生活,9.6,386177,52223,3651,118,萌系|日常,0
人鱼的旋律Pure,9.1,1200107,149409,24215,164,萌系|奇幻,0
赐予护女神的祝福,9,285121,51384,2307,148,萌系|奇幻,0
蜡笔小新 森林里的暴风雨,9.6,1237201,1401313,27458,536,萌系|少儿|冒险,1
兔丸,9.5,569795,51025,6085,184,萌系,0
弹珠警察,8.9,802715,50752,5178,194,萌系|热血,0
私立堀镡学园 番外篇,9.6,482204,50339,4020,190,萌系|搞笑|校园,0
宫河家的空腹,9.1,926725,49549,11854,375,萌系|日常|泡面|治愈,0
偶像大师灰姑娘剧场 第四季（TV版）,9.3,899824,543475,1943,210,原创|日常|偶像|萌系,0
铁胆火车侠 第一季,9.4,938317,51433,16395,226,萌系|热血,0
乌瑟的穷困生活,9,920280,65114,10293,123,萌系|搞笑|日常|泡面,0
黄金拼图 Pretty Days,9.6,339697,396008,5662,879,萌系|日常|治愈,0
欢迎来到加帕里公园 第三季,4.1,498898,89451,570,898,日常|萌系|泡面|架空,1
魔女的考验【中文】,9.5,1525563,84300,34760,178,萌系|奇幻|少女|魔法,0
越狱兔 第2季,9.5,6984947,267553,90596,388,萌系|搞笑|泡面,0
哆啦A梦 大雄的恐龙,9.5,1224209,1473709,17400,361,萌系|奇幻|科幻|少儿,0
蛋黄酱萝莉,9.7,400008,45331,15553,234,萌系|日常|治愈,0
魔法护士小麦R,8.9,989331,45186,46434,112,萌系|战斗|魔法,0
越狱兔 第3季,9.6,6984947,267553,90596,386,萌系|搞笑|泡面,0
彩虹小马 魔法公主特别篇,9.5,1747663,496366,10811,281,萌系|少女|魔法,0
素描簿,9.5,232512,43194,6438,252,萌系|日常|治愈,0
越狱兔 第4季,9.6,6984947,267553,90596,346,萌系|搞笑|泡面,0
哆啦A梦 大雄的海底鬼岩城,9.5,1009698,1473709,22881,312,萌系|奇幻|科幻|少儿,0
铁臂阿童木 1980,9.7,1054241,83731,26520,325,时泪|萌系|科幻|少儿,0
瓶诘妖精,9.4,115611,40113,1394,188,萌系|奇幻|治愈,0
哆啦A梦 大雄的猫狗时空传,9.6,1071107,1473708,24424,399,萌系|奇幻|科幻|少儿,0
小加速世界,8.5,1206739,1240192,7498,224,萌系|搞笑,0
怪盗JOKER 第二季,9.7,2003060,104546,84740,279,萌系|少儿,0
萌菌物语 Returns,9.4,1115190,139227,14525,304,萌系|日常,0
鹤屋和熏干酪,9.5,298308,38351,1148,454,萌系,1
哆啦A梦 大雄与日本诞生,9.3,1434246,1473709,19807,220,萌系|奇幻|科幻|少儿,0
向山进发 回忆的礼物,9.7,209716,363518,1813,597,萌系|校园|社团|少女,0
哆啦A梦 大雄的创世日记,9.6,882412,1473713,19092,240,萌系|奇幻|科幻|少儿,0
欢迎来到加帕里公园,2.6,903593,89451,2363,6037,萌系|日常|泡面|架空,1
哆啦A梦 大雄的宇宙开拓史,9.3,996562,1473708,7034,254,萌系|奇幻|科幻|少儿,0
精灵宝可梦 剧场版3：结晶塔的帝王,9.2,900070,318994,13370,176,萌系|战斗|冒险,0
彩虹小马 小马国女孩4：无尽之森传奇,9.5,1082377,496366,22076,330,萌系|少女|魔法,0
哆啦A梦 大雄的宇宙小战争,9.5,747690,1473708,20073,239,萌系|奇幻|科幻|少儿,0
乌瑟的穷困生活 梦幻篇,9.4,975078,65114,22445,103,萌系|搞笑|日常,0
哆啦A梦 大雄与风之使者,9.6,768989,1473708,17437,303,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄的天方夜谭,9.6,637773,1473708,14595,219,萌系|奇幻|科幻|少儿,0
索尼克,9.7,1508825,35145,6572,382,萌系|热血,0
哆啦A梦 大雄与梦幻三剑士,9.7,706302,1473708,18277,310,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄的太阳王传说,9.5,776164,1473708,18672,244,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与铁人兵团,9.6,696341,1473708,14646,237,萌系|奇幻|科幻|少儿,0
百慕大三角~多彩田园曲~,8.9,232501,32814,810,147,游戏改|萌系,1
哆啦A梦 大雄的大魔境,9.2,720543,1473708,7981,192,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄的南海大冒险,9.5,842206,1473708,18505,188,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与云之王国,9.5,664041,1473708,18797,267,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与银河超特急,9.5,766499,1473713,20029,255,萌系|奇幻|科幻|少儿,0
只要別西卜大小姐喜歡就好（僅限港澳台地區）,8.9,178873,31314,3048,150,萌系|搞笑|恋爱|奇幻,0
囝仔小短篇,9.6,501334,482671,1528,225,萌系,0
哆啦A梦 大雄与动物行星,9.6,925711,1473713,14376,184,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与龙骑士,9.4,570872,1473708,13712,190,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄和白金迷宫,9.5,627755,1473712,18287,201,萌系|奇幻|科幻|少儿,0
竖笛与双肩书包 2♪,9.5,1847784,105534,9221,314,萌系|日常|治愈,0
迷你偶像,9.5,3574771,35280,15689,227,萌系|日常|泡面|治愈,0
A频道+smile,9.7,312663,158230,5673,392,萌系|日常|校园|治愈,0
偶像大师灰姑娘剧场 第三季（WEB版）,9.2,475409,543476,576,153,萌系|偶像|原创,0
见习神明 秘密的cocotama,9.4,1957495,27951,13873,104,萌系|少儿|少女,0
胡子小鸡,9.3,451340,27901,10445,106,萌系|搞笑|日常|泡面,0
千岁 Get You!!,9.3,230250,26629,2938,145,萌系|日常|泡面,0
网球并不可笑嘛 第二季,9.2,1603957,185796,5753,167,萌系|日常|运动|社团,0
竖笛与双肩书包 3☆,9,1616526,105534,7741,302,萌系|日常|治愈,0
向阳素描×蜂窝,9.7,134706,109424,3720,313,萌系|日常|治愈,0
粉彩回忆,6.9,227132,25213,1086,195,游戏改|萌系,1
三者三叶 特典,9.3,314518,305365,2098,246,萌系|校园|漫画改,0
我们这一家 剧场版,9.6,600118,205551,0,101,萌系|搞笑|日常,0
咕噜咕噜魔法阵,9.4,511039,98731,17122,123,萌系|奇幻,0
佝偻猫 第二季,9.7,877414,93816,15885,158,萌系|搞笑|日常|泡面,0
向阳素描×365,9.7,165539,109423,4563,318,萌系|日常|治愈,0
神奇宝贝：皮卡丘的鬼怪狂欢节,9.5,542158,23253,919,100,萌系,0
神田川JET GIRLS（僅限台灣地區）,8.4,63957,22900,2249,189,原创|萌系|校园|运动,0
网球并不可笑嘛 第五季,9.4,1138447,185796,3553,140,萌系|日常|运动|社团,0
后天的方向,9.6,87443,22525,2161,216,萌系|日常|治愈,0
世嘉硬件女孩,9.3,1281982,22285,30663,108,萌系|搞笑|泡面,0
网球并不可笑嘛 第三季,9.2,1398120,185796,5381,146,萌系|日常|运动|社团,0
同人WORK,9.2,140217,21017,2997,126,萌系|日常,0
向阳素描×☆☆☆,9.7,125841,109424,3886,254,萌系|日常|治愈,0
迷你偶像 2期,9.6,3332446,35280,17632,180,萌系|日常|泡面|治愈,0
碧藍航線（僅限港澳台地區）,7.4,170437,20012,2643,214,游戏改|战斗|科幻|萌系,1
欢迎来到加帕里公园 第二季,2.3,566780,89451,629,3369,日常|萌系|泡面|架空,1
草莓棉花糖 encore,9.7,302225,141379,7320,282,萌系|少女,0
竖笛与双肩书包 OAD,9.6,225918,105534,1258,203,萌系|日常|治愈,0
海螺小姐,9.3,737470,18504,4445,118,萌系|日常,0
甜蜜声优,9.2,143872,18379,3517,133,萌系|日常|治愈,0
我不是說了能力要平均值嗎？（僅限港澳台地區）,8.4,192857,16882,4406,314,小说改|穿越|奇幻|萌系,1
宝石宠物 Sunshine（第三季）,7.4,400038,109147,5846,104,萌系|治愈|魔法,0
天空與海洋之間（僅限港澳台地區）,5.8,57198,13055,1005,109,萌系|科幻|游戏改,0
草莓棉花糖 OVA 第1期,9.7,302225,141379,7320,249,萌系,0
大魔法峠,9.5,129782,12527,4133,204,萌系,0
