番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
理科生坠入情网，故尝试证明。,9.7,40474295,2457047,761805,44818,漫画改|日常|搞笑|校园,1
齐木楠雄的灾难,9.7,124115596,4460596,1453211,27943,校园|搞笑|日常|漫画改,1
擅长捉弄的高木同学 第二季,9.9,52260955,2414954,1591359,106793,漫画改|校园|恋爱|日常,1
好比是最终迷宫前的少年到新手村生活一般的故事,7.8,64008301,2381138,331247,23071,小说改|搞笑|冒险,1
入间同学入魔了,9.5,104460943,2646819,1061884,42380,漫画改|校园|搞笑|奇幻,1
会长是女仆大人！,9.8,42973966,2271621,909352,21248,日常|少女|校园|恋爱,0
齐木楠雄的灾难 第二季,9.8,99567775,4460596,1257087,39198,搞笑|校园|漫画改,1
中二病也要谈恋爱！恋,9.6,13042238,4399829,334431,19896,搞笑|恋爱,1
宇崎学妹想要玩！,9.4,59610277,2255695,979302,33056,漫画改|搞笑|校园,1
星掠者,5.4,92402220,2107451,986050,45172,漫画改|奇幻|搞笑|战斗,1
我，不是说了能力要平均值么！,8.2,57386371,2086239,728654,52619,小说改|穿越|奇幻|萌系,1
猫和老鼠 旧版,9.9,111710908,2127076,919289,50087,搞笑|日常,0
小木乃伊到我家,9.6,43721524,2050631,669322,14457,漫画改|萌系|搞笑|日常,0
成神之日,5.8,42485062,1940028,452961,49992,恋爱|催泪|日常|搞笑,1
伪恋,9.3,21587149,2080190,913373,13284,漫画改|搞笑|日常|校园,0
pop子和pipi美的日常,8.6,52421314,1899195,1061915,39118,搞笑|漫画改,0
邻座的怪同学,9.6,47338092,1813743,1222703,12491,搞笑|少女|校园,0
极主夫道,9.6,13319777,1738447,66060,1286,漫画改|搞笑|日常,1
银魂,9.9,68422748,1693602,463948,39022,漫画改|热血|搞笑|战斗,1
请问您今天要来点兔子吗？？～Sing for You～,9.8,1545156,2636045,27511,6101,漫画改|搞笑|日常|萌系,1
邪神与厨二病少女 第二季,9.8,24972523,1905180,295118,32843,搞笑|日常|神魔|漫画改,1
品酒要在成为夫妻后,9.4,42181828,1612760,218415,12123,搞笑|恋爱|漫画改,0
邪神与厨二病少女,9.5,39254542,1905182,494263,18431,搞笑|日常|神魔,1
银魂 第二季,9.9,13113395,1693604,80340,8735,漫画改|热血|搞笑|战斗,1
街角魔族,9.8,29879870,1459734,442326,32553,漫画改|日常|萌系|搞笑,1
银魂 第三季,9.9,7960937,1693594,47650,4237,漫画改|热血|搞笑|战斗,1
Fate/kaleid liner 魔法少女☆伊莉雅 Prisma☆Phantasm,9.6,3987343,1941163,64740,6421,漫画改|校园|魔法|搞笑,1
ReLIFE,9.9,13899828,1495042,192071,27525,校园|恋爱|搞笑|治愈,1
比宇宙更远的地方,9.8,20150863,1419733,443955,37674,声控|治愈|励志|原创,0
鬼灯的冷彻 第二季,9.7,36931475,2343449,574108,12551,搞笑|日常|神魔|漫画改,1
只要贝尔哲布布大小姐喜欢就好,9.6,13377565,1128158,196526,7870,萌系|搞笑|恋爱|奇幻,1
欢迎光临樱兰高校,9.9,25847970,1110369,614818,12805,搞笑|日常|少女|校园,0
哆啦A梦 第一季,9.8,8048528,1473698,58357,3163,漫画改|日常|少儿|搞笑,1
Q版！黑色四叶草,9.7,1654492,2213090,2907,1091,搞笑|萌系|战斗|架空,1
银仙,9.7,34237030,1047445,2914247,4280,萌系|搞笑|日常|治愈,0
恋爱小行星,9.7,13621709,1007966,339329,15779,漫画改|搞笑|日常|治愈,1
粗点心战争,9.2,23088144,1325779,823027,3238,日常|搞笑|美食,1
天地创造设计部,9.5,16503974,996442,161209,20785,漫画改|奇幻|搞笑,1
黑白来看守所,9.1,30019982,1210424,546802,2483,漫画改|搞笑,0
龙先生，想要买个家 / 龙族买房,9.5,7871397,955136,51494,2194,漫画改|搞笑|日常,1
少女编号,9.2,12632278,908944,377458,4094,搞笑|励志|原创|职场,0
政宗君的复仇,5.1,13360757,900995,179653,18208,搞笑|日常|恋爱|校园,1
王室教师海涅,9.3,14673851,919158,501446,2774,搞笑|漫画改,1
Comic Girls,9.7,14504486,865315,293716,9995,搞笑|日常|漫画改,0
我，要成为双马尾。,9.2,28319619,840206,1289613,4689,奇幻|搞笑|热血|战斗,0
三坪房间的侵略者！,9.6,10902244,831903,351109,7629,小说改|搞笑|校园|恋爱,0
狗与剪刀的正确用法,9.1,12411645,817096,416744,4581,搞笑|奇幻,0
GJ部,9.7,9822246,835501,299456,6827,萌系|搞笑|日常|校园,0
放学后海堤日记,9.8,11104423,790101,175902,12621,漫画改|搞笑|日常|少女,1
魔法少女 俺,9.3,11557756,831533,269606,6318,搞笑|漫画改|偶像|魔法,1
恶魔奶爸,9.8,15826291,771721,94641,6530,萌系|搞笑|热血|战斗,0
暗黑破坏神在身边。,9.2,14219157,769141,179887,11541,漫画改|日常|搞笑|声控,1
鬼灯的冷彻 第二季 其二,9.8,21555119,2343449,264557,6819,搞笑|神魔|漫画改,1
永生之酒,9.7,4578383,734358,105998,7614,时泪|奇幻|声控|小说改,0
幸运星,9.9,7094624,739203,112647,12798,萌系|搞笑|日常|治愈,0
蜡笔小新 第一季（中文）,9.8,69036692,1401309,676433,7249,搞笑,1
荒川爆笑团,9.7,5917284,727570,111532,5291,搞笑|日常|声控,0
阿松 第三季,9.6,7210464,716490,100461,4020,漫画改|日常|搞笑,1
书店里的骷髅店员本田,9.6,7803878,651508,50868,4432,搞笑|职场|漫画改,1
迷糊餐厅 WORKING!!,9.5,4909477,787229,86506,3002,搞笑|日常|声控|美食,1
啾咪BABY 日语版,9.8,3856753,645015,58647,5498,萌系|搞笑|日常,0
齐木楠雄的灾难 完结篇,9.8,9337307,4460598,77780,13729,搞笑|校园|漫画改,1
WWW.迷糊餐厅,9.4,13527840,609990,220579,2777,搞笑|日常|职场|漫画改,0
咱们裸熊 第一季（中配）,9.8,18110570,619525,203879,5660,搞笑,0
黑白来看守所 第二季,9.2,13607143,1210424,290389,1803,搞笑|漫画改,0
城下町的蒲公英,9.6,5345851,548538,123757,4725,治愈|搞笑,0
南家三姐妹,9.7,7620342,643003,287346,3344,萌系|搞笑|日常,0
听我的电波吧,9.8,7666360,533605,113310,14125,职场|励志|搞笑|漫画改,1
织田肉桂信长,9.7,7971039,520655,110275,7673,漫画改|搞笑|日常|萌系,1
蜡笔小新 第二季（中文）,9.8,106322845,1401309,925208,7246,搞笑,1
剧场版 阿松,9.8,991979,716490,28162,3336,日常|漫画改|搞笑,1
黄金神威,9.8,7345948,646228,71120,5273,漫画改|搞笑|冒险|历史,1
蜡笔小新 第六季（中文）,9.8,42587868,1401309,434916,4748,搞笑,1
凉宫春日的忧郁 2006,9.7,2363918,1177723,23621,3213,时泪|奇幻|搞笑|科幻,1
搞笑漫画日和,9.3,7947492,534047,49884,1370,搞笑|泡面,0
凉宫春日的消失,9.9,1635007,1177724,54035,11118,搞笑|奇幻|校园|日常,1
未确认进行式,9.7,5973479,697917,71766,5549,漫画改|萌系|搞笑,0
宇宙战舰提拉米斯,9.2,10477376,466622,64402,2336,搞笑|机战|科幻,0
黄金神威 第三季,9.9,7160105,646228,76070,12316,漫画改|冒险|历史|搞笑,1
电器街的漫画店,9.5,11246704,401448,278518,1784,萌系|搞笑|日常|治愈,0
Q弟侦探因幡,9.7,3881234,387799,58117,1650,萌系|搞笑|日常,0
动画同好会,8.6,4812549,382095,167483,2668,校园|社团|原创|搞笑,0
迷糊餐厅 WORKING!!!,9.7,13276963,787229,334138,2805,搞笑|日常|声控|美食,1
田中君总是如此慵懒 特典,9.7,5139349,610986,17631,916,搞笑|治愈,0
魔法科高校的劣等生 简单易懂的魔法科！,4.6,7569727,1628256,10777,3206,校园|搞笑|战斗|日常,0
中间管理录利根川,9.6,9540556,354718,84147,4680,搞笑|日常|励志|职场,1
+TIC模型姐妹,9.6,2946127,354293,21522,3235,萌系|搞笑|日常,0
三颗星彩色冒险,9.7,4779459,352187,139838,7581,萌系|漫画改|搞笑,0
厨病激发男孩,9.6,5255819,350545,82389,5513,小说改|搞笑|日常|校园,1
Punch Line,9.3,2441821,344938,6089,1463,搞笑|科幻|原创,1
佐賀偶像是傳奇（僅限港澳台地區）,9.8,2022947,338484,45844,5716,原创|搞笑|偶像,0
再见绝望先生,9.7,375105,371040,16233,2193,搞笑|日常,0
体操武士,9.8,3519597,321247,29077,6268,运动|搞笑|治愈|励志,1
ENDRO~!,9.8,2391187,318430,49066,4739,原创|奇幻|萌系|搞笑,1
学生会的一己之见 Lv.2,9.8,3449830,804664,58979,3811,小说改|搞笑|日常|校园,0
路人超能100 REIGEN～不为人知的奇迹灵能者～（OVA）,9.7,6098573,4127665,47940,3223,搞笑|战斗,1
工作细胞（中配版）,9.7,19283581,8925662,136792,4547,漫画改|日常|战斗|搞笑,1
富豪刑警 Balance:UNLIMITED（僅限港澳台地區）,8.2,354927,299137,6897,925,小说改|搞笑|推理,0
跟班×服务,9.6,2822994,290436,203168,1841,萌系|搞笑|日常|声控,0
DEPTH OF FIELD ～ 爱与憎恨的剧场,9.4,6021621,4399830,90922,1506,萌系|搞笑|校园,0
笨蛋，测验，召唤兽 OVA,9.7,5745040,1716590,98471,2497,搞笑|校园|社团|日常,0
那就是声优！,9.2,7791913,273165,442807,1166,萌系|搞笑|治愈|职场,0
超级小白,9.6,9310236,287910,35141,5152,漫画改|搞笑,0
学园Handsome,9.4,6817268,269312,98930,2869,搞笑|校园|游戏改|泡面,0
荒川爆笑团2,9.7,3023072,727571,65736,3989,搞笑|日常|声控,0
男子高中生的日常 SP,9.7,8766247,2574805,35699,2618,搞笑|校园|日常,0
迷糊餐厅 WORKING’!!,9.6,2792834,787229,69078,1924,搞笑|日常|声控|美食,1
滿腦都是○○的我沒辦法談戀愛（僅限台灣地區）,9.5,823128,258402,15353,1849,漫画改|搞笑|恋爱,0
石膏男孩,8.8,6919338,249790,204229,549,搞笑,1
小不点社长,9.5,1677545,238848,3643,2083,漫画改|泡面|搞笑,0
鲁邦三世 PART5,9.8,1722029,456875,13175,2825,搞笑|时泪|漫画改,1
魔法禁书目录 炭,9.1,5054152,4959980,73543,1507,萌系|搞笑,0
蜡笔小新 第三季（中文）,9.8,27508950,1401309,183950,1828,搞笑,1
黄金神威 第二季,9.9,4622249,646228,62370,4479,漫画改|搞笑|冒险|历史,1
蜡笔小新 第五季（中文）,9.8,24602583,1401309,224934,1971,搞笑,1
南家三姐妹 我回来了,9.8,4410585,643003,127231,2440,萌系|搞笑|日常|漫画改,0
蜡笔小新 第四季（中文）,9.7,22155667,1401309,145898,1779,搞笑,1
特别的她,9.7,1375861,207815,14468,2767,日常|治愈|搞笑,0
校园迷糊大王,9.8,2595816,211021,59886,2510,搞笑|日常,0
拜托了 爱因兹贝伦咨询室,9.3,5554910,3778349,54377,1321,萌系|搞笑,0
你遭難了嗎？（僅限港澳台地區）,9.5,1249755,190337,14909,1611,漫画改|搞笑|萌系|日常,0
忍者少女千鸟,9.4,7575995,251659,25993,510,漫画改|搞笑|泡面,1
KERORO军曹,9.8,9138818,208894,283792,1781,萌系|搞笑|泡面,0
SHOW BY ROCK!! 第二季,9.2,3807028,286889,49612,402,游戏改|搞笑|音乐|穿越,0
旋风管家 Cuties,9.5,2277175,304666,24997,684,搞笑|校园,0
玛莉亚†狂热,9.5,2101224,179645,56040,929,搞笑|日常,0
麻辣教师GTO,9.8,6857509,164442,184635,3339,时泪|搞笑|日常|热血,0
Classica Loid,9.5,2605594,181015,72655,535,搞笑|原创|音乐|机战,0
邻座的怪同学 OAD,9.5,1758938,1813746,21103,978,搞笑|校园|少女,0
美男高校地球防卫部LOVE！,9.1,882616,281807,39294,526,搞笑|奇幻|战斗|校园,0
搞笑漫画日和＋,9.4,3446415,534047,12553,562,搞笑|泡面,0
潜行吧！奈亚子W OVA,9.5,2861995,809679,34740,500,搞笑,0
城市猎人 TV版,9.8,2406925,188242,36970,1957,搞笑|热血,1
音乐少女,7.8,2741174,152610,30345,736,搞笑|音乐|偶像|日常,0
越狱兔 前传,9.6,14589514,267554,16825,812,萌系|搞笑|泡面,0
南家三姐妹 再来一碗,8.8,3707128,643003,156964,1510,萌系|搞笑|日常,0
GJ部@,9.8,1448017,835501,45780,2156,搞笑|日常|校园|萌系,0
越狱兔 第1季,9.7,6984912,267554,90596,1731,萌系|搞笑|泡面,0
武士弗拉明戈,9.3,703085,141536,13607,907,搞笑|科幻|热血|偶像,0
SHOW BY ROCK!! Short!!,9,2520756,286889,10296,171,萌系|搞笑|音乐|泡面,0
小魔女学园,9.7,1430672,979098,15620,1320,萌系|奇幻|搞笑|校园,0
热带雨林的爆笑生活,9.5,2570178,149137,83068,1091,搞笑,0
南家三姐妹 欢迎回来,9.5,3178630,643003,95195,1337,萌系|搞笑|日常,0
美男高校地球防卫部LOVE！LOVE！,9,1751446,281807,147247,288,搞笑|校园|战斗,1
宇宙战舰提拉米斯II,9.5,3600327,466622,18118,1181,搞笑|奇幻|泡面|漫画改,0
搞笑漫画日和2,9.3,3905130,534047,19742,509,搞笑|泡面,0
魔術學姐（僅限港澳台地區）,9.2,618886,126002,5926,853,漫画改|搞笑|恋爱,0
剧场版 王室教师海涅,9.5,630625,919158,21706,1009,搞笑|漫画改,1
CANNON BUSTERS,7.1,1232534,122202,6760,943,漫画改|搞笑|冒险|科幻,1
现视研1,9.6,1101823,170360,44376,555,搞笑|日常|少女,0
不思议美眉,9.3,1837933,110844,8278,292,萌系|搞笑|日常,0
搞笑漫画日和3,9.2,2827836,534047,17675,400,搞笑|泡面,0
銀魂（僅限港澳台地區）,9.8,1201198,110294,13504,1771,漫画改|热血|战斗|搞笑,0
洲崎西 THE ANIMATION,9.4,2611837,110063,27741,578,萌系|搞笑|日常|校园,0
超级酷乐猫,9.8,2118225,108799,58656,807,萌系|搞笑|热血|奇幻,0
黑白小姐 第二季,8.9,2058027,171276,45955,156,萌系|搞笑|泡面|偶像,0
STAR DRIVER 闪亮的塔科特,9.3,1181340,101853,35681,882,科幻|机战|搞笑|热血,0
蜡笔小新 超级美味B级美食大逃亡,9.7,2585148,1401309,50442,1105,萌系|搞笑|少儿|冒险,1
乌龙派出所,9.8,42101880,104240,261193,2495,搞笑|日常,0
彼得·格里爾的賢者時間（僅限港澳台地區）,8.1,521288,99222,5145,663,漫画改|搞笑|奇幻|架空,0
我们这一家 第一期,9.8,5883587,205549,149,524,萌系|搞笑|日常,0
未确认进行式 OVA,9.5,1252226,697919,8881,483,萌系|搞笑,0
田中君總是如此慵懶（僅限港澳台地區）,9.7,191633,93071,5319,497,漫画改|搞笑|日常|校园,0
侦探歌剧 少女福尔摩斯,9.6,756758,117843,12704,433,搞笑|日常|推理,0
海月姬,9.5,241045,90275,2716,743,搞笑|日常|治愈,1
荷包蛋的蛋黄什么时候戳破才好？,9.2,3422185,89691,225719,629,搞笑|日常|美食,0
佝偻猫 第一季,9.6,877414,93816,15885,293,萌系|搞笑|日常|泡面,0
哆啦A梦 第三季,9.8,8712024,1473703,52026,1231,漫画改|搞笑|日常|少儿,1
女仆咖啡厅,9.6,1219271,86221,15932,845,搞笑|少女|治愈|美食,0
我的妹妹是大阪大妈,8.7,1931232,85436,12037,297,萌系|搞笑|日常|泡面,0
小碧蓝幻想！,9.6,2353404,84269,4949,799,漫画改|搞笑|泡面,0
咕噜咕噜魔法阵 新系列,9.6,2171567,98729,41508,963,搞笑|科幻|魔法|漫画改,1
忏・再见绝望先生,9.7,1072255,371041,28548,730,搞笑|日常,0
GA 艺术科美术设计班,9.5,181059,82934,1563,232,萌系|搞笑|日常|社团,0
魔法少女 俺（中配）,9.4,2693363,831534,49085,1275,搞笑,1
鸭子的生活,9.7,2746424,79222,21804,636,萌系|搞笑|日常|泡面,0
蜡笔小新 超时空！呼风唤雨的我的新娘,9.7,1627491,1401310,36438,942,萌系|搞笑|少儿|穿越,1
新网球王子,8.7,2504392,618482,26337,368,搞笑|校园|运动|奇幻,1
限制级杀手,9.3,2661634,73708,25076,318,搞笑|泡面,0
星之卡比,9.7,1824826,73088,43403,432,萌系|奇幻|搞笑|治愈,0
蜡笔小新 呼风唤雨！夕阳下的春日部男孩,9.8,1366613,1401310,32546,817,萌系|搞笑|少儿,1
备长炭,9.8,533106,70591,15494,1473,萌系|搞笑|日常|治愈,0
亚人酱有话要说 （僅限台灣地區）,9.7,69783,70382,3864,456,漫画改|日常|搞笑|校园,0
上课小动作 OAD,9.6,1092301,74813,26386,319,搞笑|校园|日常,0
阿松 SP 赛马轶事,9.3,794538,716490,35269,478,搞笑|日常,1
圣哥传,9.7,707272,75826,17773,632,搞笑|日常,0
校园理想乡 学美向前冲！,9.7,331008,65232,6260,548,萌系|搞笑|科幻|声控,0
动画心疗系,9,2901118,65033,36973,223,搞笑|泡面,0
不可思议的教室,9.3,211285,65975,2980,307,搞笑|日常|校园,0
蜡笔小新 呼风唤雨黄金的间谍大作战,9.4,1531052,1401310,22055,428,萌系|搞笑|少儿,1
漫研部,8.7,1040212,89816,5267,209,搞笑|泡面|日常|校园,0
蜡笔小新 呼唤传说！三分钟嘎巴大进攻,9.5,1322140,1401310,19269,346,萌系|搞笑|少儿,1
蜡笔小新 呐喊!春日部野生王国,9.6,1264866,1401310,26927,383,萌系|搞笑|少儿,1
玛莉亚†狂热 第二季,9.5,1921507,179645,77535,607,搞笑|日常,0
哆啦A梦 第二季,9.7,3922566,1473703,22878,638,漫画改|搞笑|日常|少儿,1
蜡笔小新 呼风唤雨！会唱歌的屁股炸弹,9.6,1056893,1401310,19288,336,萌系|搞笑|少儿,1
蜡笔小新之布里布里王国的秘密宝藏,9.6,912723,1401310,16914,332,搞笑|时泪|冒险,1
越狱兔 第5季,9.6,6984926,267553,90596,611,萌系|搞笑|泡面,0
南家三姐妹 夏日假期,9.7,640435,643003,16448,436,萌系|搞笑|日常,0
最终休止符～无止境的螺旋物语～,9.2,432985,55221,4022,392,游戏改|奇幻|搞笑,1
戰鬥員派遣中！（僅限港澳台地區）,9.6,102255,55217,2574,183,小说改|战斗|搞笑,0
网球并不可笑嘛 第八季,9.2,985831,185796,1953,144,搞笑|漫画改|泡面,0
私立堀镡学园 番外篇,9.6,482204,50339,4020,190,萌系|搞笑|校园,0
乌瑟的穷困生活,9,920279,65114,10293,123,萌系|搞笑|日常|泡面,0
越狱兔 第2季,9.5,6984926,267553,90596,388,萌系|搞笑|泡面,0
每度！浦安铁筋家族,9.1,7107803,48411,40861,298,搞笑|日常|泡面,0
CLAMP学园侦探团,9.2,269672,46083,2661,138,搞笑,0
新撰组镇魂歌 二分之一,9.2,808849,45894,3344,101,搞笑|泡面|历史,0
战国鸟兽戏画～乙～,9.3,866798,101319,3232,101,泡面|搞笑|日常|历史,0
史上最强弟子兼一 OVA,9.4,1137103,158028,6855,500,战斗|搞笑|热血,0
网球并不可笑嘛 第九季,9.3,1217642,185796,2627,385,搞笑,0
越狱兔 第3季,9.6,6984926,267553,90596,386,萌系|搞笑|泡面,0
校园迷糊大王 二学期,9.5,1557511,211022,40504,1290,搞笑|日常,0
越狱兔 第4季,9.6,6984909,267554,90596,346,萌系|搞笑|泡面,0
幕末Rock,8.7,262784,42316,5983,146,搞笑|音乐|偶像|游戏改,0
再见绝望先生 Blu-ray BOX化纪念话,9.5,250136,371041,1534,233,搞笑|日常,0
兔龟 女高网球部外传,8.8,695275,185796,4922,100,搞笑|校园|漫画改,0
弱酸性百万亚瑟王,9.4,4118987,39020,9412,193,搞笑|漫画改|架空,0
小加速世界,8.5,1206739,1240193,7498,224,萌系|搞笑,0
鲁邦三世：Master File,9.3,610867,456878,742,101,搞笑|热血|时泪,0
城市猎人 剧场版,9.6,669134,188242,6765,227,搞笑|热血,0
成年女性的动画时间 第一季,9.1,381090,52237,4627,181,搞笑|日常,0
新网球王子 OVA,8.8,1411048,618478,9195,168,搞笑|运动,1
鲁邦三世：微风公主 ~ 被隐藏的空中都市,8.8,533514,456878,5673,203,搞笑|热血|时泪,0
漫研部～Surgical Friends～,8.7,622182,89816,1631,120,搞笑|校园|日常|泡面,0
乌瑟的穷困生活 梦幻篇,9.4,975076,65114,22445,103,萌系|搞笑|日常,0
侦探歌剧 少女福尔摩斯 第二幕,9.6,452145,117844,9121,278,搞笑|日常,0
探险活宝 第六季（中配）,9.6,1089408,43648,8058,217,搞笑,0
真的有呀！灵媒先生,9.5,432445,32634,4558,127,奇幻|搞笑,0
這個勇者明明超TUEEE卻過度謹慎！（僅限台灣地區）,9.5,461135,32286,7555,548,小说改|穿越|奇幻|战斗,0
玻璃假面,9.8,51930,34153,1036,400,搞笑,1
月刊少女野崎君（僅限港澳台地區）,9.7,124349,31723,1792,195,搞笑|校园|少女|漫画改,0
只要別西卜大小姐喜歡就好（僅限港澳台地區）,8.9,178873,31314,3048,150,萌系|搞笑|恋爱|奇幻,0
热带雨林的爆笑生活 DELUXE,9.5,689714,149137,13530,226,搞笑,0
网球并不可笑嘛 第七季,9.2,1256974,185796,4608,111,搞笑|校园|日常|运动,0
法兰雀丝卡,8.6,345719,29373,532,104,原创|泡面|搞笑,0
热带雨林的爆笑生活 FINAL,9.6,550010,149137,11271,229,搞笑,0
鲁邦三世 东方见闻录 ～Another Page～,9.1,428996,456878,4758,143,搞笑|热血|时泪,0
砂和尚,9.2,282058,28225,2346,152,漫画改|搞笑,0
不要输！！恶之军团！,9.6,530193,28220,6982,289,搞笑|泡面,0
我家也有外星人,9.1,193001,27972,3661,116,搞笑|科幻|日常,0
胡子小鸡,9.3,451340,27901,10445,106,萌系|搞笑|日常|泡面,0
网球并不可笑嘛 第六季,9.3,1143092,185796,4246,111,搞笑|校园|日常|泡面,0
超级小白（中配）,9.2,2218063,287910,5478,550,漫画改|搞笑,0
鲁邦三世：巴比伦黄金传说,9,627475,456878,4309,124,搞笑|热血|时泪,0
漫研部~妄想突变~,8.1,599998,89816,2911,149,搞笑|泡面|校园|日常,0
两个人是少女福尔摩斯,7,533132,117843,18761,156,搞笑|日常,0
宇崎學妹想要玩！（僅限港澳台及其他地區）,9.3,339664,24987,6360,363,漫画改|搞笑|校园,1
我们这一家 剧场版,9.6,600114,205550,0,101,萌系|搞笑|日常,0
佝偻猫 第二季,9.7,877414,93816,15885,158,萌系|搞笑|日常|泡面,0
輝夜姬想讓人告白？~天才們的戀愛頭腦戰~（僅限台灣地區）,9.6,294012,22839,5755,925,漫画改|搞笑|校园|恋爱,0
星掠者（僅限港澳台地區）,5.5,218488,22414,2214,244,漫画改|奇幻|冒险|搞笑,1
世嘉硬件女孩,9.3,1281981,22285,30663,108,萌系|搞笑|泡面,0
校园迷糊大王 三学期,9.6,2377000,211022,177236,413,搞笑|校园,0
鲁邦三世：血之刻印 永远的Mermaid,9.1,378782,456878,3713,120,搞笑|热血|时泪,0
關於我轉生變成史萊姆這檔事 轉生史萊姆日記（僅限港澳台地區）,9.8,86188,22783,2268,135,漫画改|穿越|日常|搞笑,0
鲁邦三世：DEAD OR ALIVE,9.4,482682,456878,1381,113,搞笑|热血|时泪,0
女高中生的虛度日常（僅限台灣地區）,9.6,258927,20322,5424,405,漫画改|日常|校园|搞笑,0
魁!!库洛马迪高校,9.7,338478,20166,7788,231,搞笑,0
探险活宝 第七季（中配）,9.7,750354,43649,5280,159,搞笑,0
魔法战士李维,9.4,256804,19306,2935,148,搞笑|奇幻,0
校园迷糊大王 一学期补习,9.7,277422,211023,1976,261,搞笑|校园,0
Four of a Kind 四牌士,8.6,404023,29615,2691,296,搞笑,1
怪兽酒场干杯！,9.2,990221,18585,5256,129,搞笑|日常|泡面,0
入間同學入魔了（僅限台灣地區）,9.5,295952,22093,4256,202,漫画改|搞笑|校园|神魔,0
告訴我！辣妹子醬（僅限港澳台地區）,9.5,50674,17749,680,144,漫画改|搞笑|校园|日常,0
空中秋千,9.6,135845,17584,8363,191,搞笑|日常,0
森林好小子,9.7,437675,17551,7637,142,搞笑|日常|热血,0
安倍桥魔法☆商店街,9.5,136369,15587,3616,135,奇幻|搞笑|日常,0
高桥留美子剧场,9.8,148221,15199,4221,107,搞笑|日常,0
很帅很可爱宣言,8.5,291262,14480,1490,122,搞笑|泡面,0
声声相对论,9.7,388798,14333,3766,636,原创|搞笑|治愈|声控,0
Four of a Kind 四牌士 第二季,8.9,196416,29615,585,155,原创|搞笑,1
乌龙派出所特别篇2016：THE FINAL 两津勘吉最后的一天,9.7,434633,104241,4628,216,搞笑,0
欢迎来到宇宙SHOW,9.4,92494,12833,1528,177,原创|搞笑|科幻,0
理科生墜入情網，故嘗試證明。（僅限港澳台地區）,9.2,69972,12286,1025,130,漫画改|日常|搞笑|校园,1
向阳素描 沙英・寻 毕业篇,9.6,30372,109423,748,172,搞笑|日常|治愈,0
ChargeMan研,8.5,526982,10271,41222,467,搞笑|科幻|热血,0
超剧场版 Keroro军曹,9.3,82789,208894,1001,116,搞笑|科幻,1
索尼克音爆,9.4,661033,5921,5709,118,搞笑|科幻,0
