番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
你与我最后的战场，亦或是世界起始的圣战,7.8,41533400,1923069,318088,16075,冒险|战斗|奇幻|恋爱,1
双星之阴阳师,8.5,92176894,1908123,3118580,5731,热血|奇幻|战斗|冒险,1
戒律的复活,9.7,81755310,2696827,534930,21710,热血|战斗|漫画改|架空,1
剑姬神圣谭 在地下城寻求邂逅是否搞错了什么 外传,9.7,8286389,2885599,85167,5716,小说改|奇幻|架空|神魔,1
学战都市Asterisk,8.3,81162648,2248045,1365052,4145,校园|奇幻|战斗|架空,1
重来吧，魔王大人！,8.2,54605671,1791081,912919,36247,小说改|奇幻|魔法|穿越,1
犬夜叉,9.9,140872795,2652497,3213902,40465,漫画改|热血|穿越|奇幻,0
异界少女召唤术,6.9,32642465,1681893,519338,16848,小说改|奇幻|战斗|魔法,1
问题儿童都来自异世界？,9.2,49505333,1716337,692542,7317,奇幻|战斗|热血|架空,0
神之塔,9.3,46769266,1664449,483466,46938,漫画改|战斗|奇幻|冒险,1
魔法纪录 魔法少女小圆外传,9.5,17854987,2196678,264551,13020,游戏改|奇幻|战斗|萌系,1
实况主的逃脱游戏,9.3,30380736,1595737,418036,20772,漫画改|穿越|冒险,1
没落要塞 / DECA-DENCE,9.7,29427693,1582423,271695,36695,原创|科幻|架空|冒险,1
ISLAND,9.2,24146776,1469066,327235,11231,游戏改|催泪|推理|治愈,0
哆啦A梦：大雄的新恐龙,9.8,3337318,1473715,81091,5434,奇幻|动画|冒险,1
DARKER THAN BLACK -黑之契约者-,9.8,13307719,1458046,310560,9523,奇幻|战斗|热血|催泪,1
冰海战记,9.8,38545868,1370823,435752,66617,漫画改|历史|热血|冒险,1
魔王勇者,9.5,10053605,1360756,187159,11776,奇幻|少女|声控|神魔,1
熊熊勇闯异世界,8.3,33788703,1299499,336241,15886,穿越|魔法|萌系|小说改,1
灰与幻想的格林姆迦尔,9.8,13815440,1291252,298959,28393,奇幻|战斗|小说改|励志,0
热诚传说X,8.3,31103498,1494402,780232,2027,热血|奇幻|战斗|架空,0
无限系统树,6.1,35943392,1247822,393328,14900,小说改|穿越|奇幻|战斗,1
進擊的巨人 The Final Season（僅限港澳台地區）,9.6,2236071,1304230,47428,12548,漫画改|热血|战斗|冒险,0
超人高中生们即便在异世界也能从容生存！,3.6,28744219,1227853,566540,100908,小说改|穿越|奇幻|冒险,1
零之使魔,9.3,10841766,1430813,319165,5648,奇幻|日常|战斗|恋爱,0
学战都市Asterisk 第二季,8.5,56076836,2248045,977573,3324,奇幻|校园|战斗|架空,1
记录的地平线,9.7,27298460,1784943,508128,8881,奇幻|智斗|架空|穿越,0
索玛丽与森林之神,9.8,16044737,1139990,257851,23074,漫画改|奇幻|治愈|萌系,1
学园孤岛,9.5,27348216,1130653,1242857,11947,萌系|校园|冒险|日常,0
天狼 Sirius the Jaeger,8.8,14006873,1117507,300646,13448,战斗|原创|架空|冒险,1
Q版！黑色四叶草,9.7,1654545,2213107,2907,1091,搞笑|萌系|战斗|架空,1
UQ HOLDER！悠久持有者！,7,26161640,1173514,262017,4321,热血|战斗|漫画改|冒险,0
钢之炼金术师,9.4,9324811,1009749,140977,8381,架空|冒险,1
小魔女学园 TV版,9.7,27903807,979100,805283,15277,原创|冒险,0
刀剑神域：序列之争,9.4,31566596,7188490,892136,13861,科幻|动画|冒险,0
绝园的暴风雨,9.6,12666352,899175,284720,9922,奇幻|推理|战斗|穿越,0
精灵宝可梦 日月,9.5,141896141,1566997,1979032,9578,治愈|游戏改|架空|冒险,0
魔笛MAGI,9.2,13373376,1112831,404001,3687,奇幻|战斗|漫画改|架空,0
全职猎人,9.8,29474921,801903,808851,9014,奇幻|热血|智斗|战斗,0
只有我能进入的隐藏地下城,7.3,15968968,752948,216896,21033,小说改|冒险|架空,1
猎兽神兵,8.2,16596052,730049,175142,7779,漫画改|战斗|声控|奇幻,1
晨曦公主,9.7,27052488,774380,466821,4674,少女|奇幻|架空|冒险,0
非枪人生,7.5,12035354,918905,78521,15911,漫画改|科幻|冒险,1
皇帝圣印战记,6.5,17219029,668674,324212,14256,小说改|奇幻|战斗|架空,0
来自深渊 深沉灵魂的黎明,9.8,4576521,796852,52040,13607,漫画改|奇幻|冒险|架空,1
传说中勇者的传说,9.4,10659604,655818,192429,4299,奇幻|热血|战斗|架空,0
厨神小当家2,6.3,4012975,693206,24555,1252,漫画改|奇幻|冒险|美食,1
精灵宝可梦 无印,9.8,28426168,1566997,827867,5645,热血|战斗|励志|架空,1
热诚传说 第二季,8.2,12739025,1494402,242357,1600,游戏改|奇幻|战斗|架空,0
犬夜叉完结篇,9.8,26758133,2652490,473044,12089,漫画改|热血|奇幻|战斗,0
Code:Realize ～创世的姬君～,9,8821404,580955,96417,1710,恋爱|乙女|游戏改|奇幻,0
翼年代记 第一季,9.6,2485365,636769,25759,1969,热血|架空|穿越|冒险,0
记录的地平线 第二季,9.5,39088800,1784945,627057,7010,奇幻|智斗|穿越|冒险,0
丹特丽安的书架,9.7,3570738,564421,64970,5383,奇幻|治愈|声控|冒险,0
潘朵拉之心,9.6,6308034,559089,154654,3222,奇幻|神魔|冒险,0
歌舞伎町夏洛克,7.5,12381840,554094,159094,9910,原创|推理|冒险|声控,1
奇诺之旅（2017）,9.8,4577716,603968,50644,5430,奇幻|小说改|架空|冒险,1
格林笔记 The Animation,8.9,7571767,541150,102696,3334,游戏改|架空|冒险,1
刀剑神域 Extra Edition,8.7,13097392,7188491,199921,4345,小说改|热血|战斗|科幻,0
厨神小当家2（中配）,6.8,1529558,693206,14453,559,漫画改|奇幻|冒险|美食,1
OVERLORD SP,9.4,41121130,8682592,48597,3859,科幻|奇幻|战斗|日常,0
魔笛MAGI 辛巴达的冒险,9.5,11651700,1112831,187994,1378,奇幻|战斗|架空|冒险,0
零之使魔 双月骑士,9.2,13960653,1430813,784706,3160,奇幻|战斗|小说改|架空,0
巴哈姆特之怒 GENESIS,9.5,5006536,615814,99157,2685,奇幻|魔法|神魔|架空,0
黄金神威,9.8,7346216,646245,71123,5273,漫画改|搞笑|冒险|历史,1
狼与香辛料 第二季,9.8,4532520,1157096,197046,9438,奇幻|日常|治愈|小说改,0
Re：从零开始休息时间,9.3,44927747,8647336,232410,2882,小说改|架空|穿越|冒险,0
叛逆性百万亚瑟王,8.1,6038112,499939,33513,2286,奇幻|战斗|游戏改|架空,1
零之使魔F,9.3,20731750,1430813,655975,3321,奇幻|日常|战斗|小说改,0
王之逆袭：意志的继承者,6.6,6262154,432474,25117,1879,奇幻|战斗|冒险|架空,1
黄金神威 第三季,9.9,7160310,646245,76071,12316,漫画改|冒险|历史|搞笑,1
亚尔斯兰战记,9.2,22440815,621018,788801,1414,热血|智斗|战斗|架空,0
厨神小当家,5,8743924,693206,108505,7759,漫画改|奇幻|冒险|美食,1
企鹅公路,9.8,3400266,0,73142,10519,奇幻|动画|冒险|小说改,1
魔笛MAGI 第二季,9.6,23121514,1112831,463906,2906,奇幻|战斗|架空|冒险,0
RobiHachi,9.5,5123115,351057,57702,3198,原创|冒险,1
来自深渊 剧场版总集篇,9.9,3187942,796852,44942,7436,漫画改|奇幻|冒险|架空,1
梅露可物语 : 无精打采的少年与瓶中少女,9.6,2927675,336564,27358,2151,萌系|游戏改|架空|冒险,1
亚尔斯兰战记 风尘乱舞,9.1,5264385,621018,160667,791,热血|战斗|架空|冒险,0
结城友奈是勇者 鹫尾须美之章&勇者之章,9.6,4581710,536190,82810,4751,少女|魔法|原创|冒险,0
结城友奈是勇者,9.6,2566715,536191,63374,4288,战斗|魔法|冒险,0
希德尼娅的骑士 第一季,9.7,6209327,351765,102717,2694,热血|科幻|机战|冒险,0
巴哈姆特之怒 VIRGIN SOUL,7,10231497,615814,247826,4493,奇幻|战斗|魔法|架空,0
魔术士欧菲流浪之旅 基姆拉克篇,7.2,2187425,323164,2863,338,小说改|奇幻|战斗|冒险,1
海兽之子,8.4,4617148,0,26646,3662,奇幻|动画|冒险|漫画改,1
消灭都市,7.6,4934357,283789,25823,1162,游戏改|冒险,1
钢之炼金术师 叹息之丘的圣星,8.5,3236976,2549108,37603,1736,时泪|奇幻|战斗|热血,1
圣斗士星矢 THE LOST CANVAS 冥王神话,9.7,9188387,282242,185340,3736,奇幻|热血|声控|战斗,0
十二国记,9.8,8150647,266659,167105,3820,时泪|奇幻|小说改|励志,0
刀语,9.5,2658088,259840,78236,1974,历史|奇幻|战斗|催泪,0
18if 梦境异闻录,8.6,3089216,258652,87914,1044,游戏改|穿越|冒险,0
RErideD-穿越时空的德理达,7.5,3692757,251646,23202,1679,科幻|原创|穿越|冒险,0
颠倒的帕特玛,9.7,1895561,249927,50020,3379,科幻|冒险,0
彗星路西法,6.7,5512104,240668,234564,345,奇幻|架空|冒险,0
黄金神威 第二季,9.9,4622374,646245,62372,4479,漫画改|搞笑|冒险|历史,1
OVERLORD OAD,9.3,12556517,8682591,36240,2307,热血|奇幻|魔法|架空,0
问题儿童都来自异世界？ OVA 温泉漫游记,9.5,3596505,1716337,70040,1299,奇幻|战斗|架空|穿越,0
勇者斗恶龙 达伊的大冒险,9.6,3791111,209269,37178,2450,热血|战斗|冒险|漫画改,1
妖精的尾巴 剧场版 凤凰巫女,9.6,2579451,241578,36024,1372,奇幻|战斗|冒险,0
最游记 RELOAD BLAST,9.7,577132,229583,4117,373,奇幻|战斗|冒险|神魔,1
核爆默示录,8.3,3642998,185303,109166,570,科幻|冒险,0
精灵宝可梦XY&Z,8.4,8934796,1566997,228020,1526,热血|奇幻|架空|冒险,1
最游记,9.6,2646233,229583,120765,529,奇幻|热血|架空|冒险,0
武器种族传说,9.6,1051055,171989,10983,1001,奇幻|热血|架空|冒险,0
交响诗篇 第一季,9.6,3623115,177169,46270,1849,科幻|热血|催泪|机战,0
翼年代记 第二季,9.4,1253220,636769,16006,713,架空|穿越|冒险|漫画改,1
钢之炼金术师 香巴拉的征服者,8.7,1687279,1009750,36584,1677,奇幻|战斗|架空|冒险,1
精灵宝可梦 超世代,9.6,8445295,1566997,241328,1171,热血|战斗|励志|架空,1
精灵宝可梦 世代,9.6,14853331,1566997,34484,796,战斗|治愈|架空|冒险,0
光能使者,9.8,4923591,160948,89478,1096,时泪|奇幻|热血|冒险,0
热风海陆BUSHIROAD,8.6,1043579,162240,30898,453,热血|冒险,0
精灵宝可梦 钻石&珍珠,9.6,8041105,1566997,206939,1106,热血|战斗|励志|游戏改,1
废弃公主,9.2,570575,131611,9505,393,奇幻|架空|冒险,0
Sends of Destruction,8.6,979289,130071,10141,343,奇幻|热血|架空|冒险,0
最终幻想15 兄弟情,9.6,2406861,122575,18392,612,奇幻|游戏改|架空|冒险,0
CANNON BUSTERS,7.1,1232563,122203,6760,943,漫画改|搞笑|冒险|科幻,1
翼·年代记 东京默示录,9.7,937208,636769,15968,867,热血|奇幻|架空|穿越,0
精灵宝可梦 超级愿望,7.3,3889658,1566997,100717,681,热血|战斗|励志|架空,1
奇诺之旅,9.8,3724497,603968,66470,1487,小说改|奇幻|冒险,0
神奇宝贝 起源,9.7,3605682,108131,80590,884,战斗|架空|冒险,0
東京暗鴉（僅限港澳台地區）,9.6,257272,107689,7117,966,小说改|战斗|校园|冒险,0
提亚拉之泪,8.2,514054,105854,8302,264,奇幻|战斗|架空|冒险,0
翼·年代记 春雷记,9.7,679223,636769,8497,686,热血|奇幻|架空|穿越,0
最终流放,9.5,472136,117762,10279,609,科幻|架空|冒险,0
蜡笔小新 超级美味B级美食大逃亡,9.7,2585170,1401314,50442,1105,萌系|搞笑|少儿|冒险,1
灰与幻想的格林姆迦尔 OVA,9.8,1823988,1291253,12494,3390,奇幻|战斗|架空|穿越,0
彼方的阿斯特拉（僅限港澳台地區）,9.8,482793,93862,16120,3127,漫画改|科幻|冒险,0
罗德岛战记-英雄骑士传-,9.3,1212910,137415,5879,265,时泪|奇幻|架空|冒险,0
厨神小当家（中配）,5.2,3868703,693206,61159,2360,漫画改|奇幻|冒险|美食,1
宝可梦 太阳&月亮（中配）,8.6,4345295,1566994,10048,438,热血|奇幻|架空|冒险,1
秀逗魔导士 第一季,9.8,2035045,115677,5818,848,时泪|奇幻|热血|魔法,0
精灵宝可梦 剧场版19：波尔凯尼恩与机巧的玛机雅娜,8.7,4136907,318994,48339,359,动画|奇幻|冒险,0
今天开始做魔王 第二季,9.3,2240707,476706,23049,407,奇幻|神魔|架空|穿越,1
翼·年代记 鸟笼国的公主,9.1,54737,636768,173,360,奇幻|热血|架空|穿越,1
JOJO的奇妙冒險 不滅鉆石（僅限台灣地區）,9.4,199219,79300,9309,1143,漫画改|战斗|冒险,0
棺姬嘉依卡（僅限港澳台地區）,9,87797,107350,2875,168,小说改|战斗|魔法|冒险,0
魔法少女☆伊莉雅（僅限港澳台地區）,9.6,156321,74029,6384,415,漫画改|魔法|冒险|战斗,0
哆啦A梦 大雄的宇宙英雄记,8.9,3119282,1473722,63514,529,奇幻|时泪|冒险,0
罗德岛战记,9.6,886929,137415,11518,444,时泪|奇幻|神魔|架空,0
魔术士欧菲流浪之旅,6.7,1176001,323164,3254,447,小说改|奇幻|战斗|冒险,1
热诚传说～导师的黎明～,8.9,1008967,1494403,2988,222,奇幻|架空|冒险,0
骇客时空,9.1,640414,64361,4982,146,科幻|穿越|冒险,0
哆啦A梦 大雄的平行西游记,9,1688702,1473715,30842,430,萌系|奇幻|科幻|少儿,0
蜡笔小新 呼风唤雨！战国大合战,9.8,1031394,1401318,20293,797,萌系|少儿|穿越|冒险,1
魔法骑士,9.4,1039121,61449,20612,243,奇幻|少女|魔法|架空,0
蜡笔小新之布里布里王国的秘密宝藏,9.6,912730,1401318,16914,332,搞笑|时泪|冒险,1
蜡笔小新之黑暗珠珠大追击,9.6,949100,1401317,16323,348,萌系|时泪|少儿|冒险,1
蜡笔小新之云黑斋的野心,9.4,847827,1401318,14233,277,萌系|时泪|少儿|穿越,1
碧藍幻想（僅限台灣地區）,9.1,107861,66466,4352,244,奇幻|游戏改|架空|冒险,0
精灵宝可梦 剧场版12：阿尔宙斯超克的时空,8.8,1209865,318994,19735,176,架空|穿越|冒险,1
蜡笔小新 森林里的暴风雨,9.6,1237207,1401317,27458,536,萌系|少儿|冒险,1
精灵宝可梦 剧场版5：水都的守护神拉帝亚斯和拉帝欧斯,9.7,623041,318994,12819,383,架空|冒险,1
蓝宝石之谜,9.6,1655873,52121,63419,435,科幻|热血|冒险,0
哆啦A梦 大雄的新魔界大冒险~7人之魔法使,9.5,917315,1473715,19396,395,时泪|少儿|穿越|冒险,0
迷宫塔 ～乌鲁克之盾～,8.7,736420,51567,25049,221,奇幻|科幻|热血|架空,0
哆啦A梦 大雄的恐龙,9.5,1224218,1473715,17400,361,萌系|奇幻|科幻|少儿,0
精灵宝可梦 剧场版17 XY：破坏之茧与蒂安希,9,755018,318994,13350,158,架空|冒险,1
哆啦A梦 大雄的秘密道具博物馆,9.4,1001071,1473722,18530,391,奇幻|时泪|冒险,0
精灵宝可梦 剧场版10：决战时空之塔帝牙卢卡VS帕路奇犽VS达克莱伊,9.4,705571,318994,14316,188,架空|冒险,1
精灵宝可梦 剧场版9：宝可梦保育家与苍海的王子 玛纳霏,9.1,573993,318994,7758,137,架空|冒险,1
哆啦A梦 新大雄的大魔镜~扁扁与5人之探险队,9.3,1125037,1473722,26447,375,奇幻|时泪|冒险,0
精灵宝可梦 剧场版7：裂空的访问者代欧奇希斯,9.2,620426,318994,15296,166,架空|冒险,1
宝可梦 就决定是你了！,9.6,577924,318994,14273,558,游戏改|奇幻|冒险,1
精灵宝可梦 剧场版4：雪拉比穿梭时空的相遇,9.2,555235,318994,7608,151,架空|穿越|冒险,1
精灵宝可梦 剧场版6：七夜的许愿星基拉祈,9.2,534151,318994,7462,140,架空|冒险,1
奇诺之旅 疾病之国 -For You-,9.4,3724497,603969,66470,322,奇幻|架空|冒险,0
Ｄｒ．ＳＴＯＮＥ（新石紀）（僅限港澳台地區）,9.5,857393,43586,11020,596,漫画改|科幻|冒险|励志,0
精灵宝可梦 剧场版13：幻影的霸者索罗亚克,8.8,562282,318994,6118,116,架空|冒险,1
哆啦A梦 大雄和发条都市冒险记,9.4,4202901,1473722,170775,260,时泪|少儿|架空|冒险,0
哆啦A梦 大雄的海底鬼岩城,9.5,1009705,1473715,22881,312,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄的人鱼大海战,9.4,715900,1473722,17858,315,奇幻|历史|冒险,0
精灵宝可梦 剧场版15：酋雷姆VS圣剑士 凯路迪欧,8.4,522319,318994,4891,123,冒险,1
哆啦A梦 大雄与奇迹之岛～动物历险记～,9.3,757740,1473722,13985,238,奇幻|时泪|冒险,0
哆啦A梦 大雄的猫狗时空传,9.6,1071117,1473715,24424,399,萌系|奇幻|科幻|少儿,0
刀劍神域 Alicization War of Underworld 第二季（僅限台灣地區）,4,293457,95377,6395,1678,小说改|穿越|科幻|冒险,0
哆啦A梦 大雄与日本诞生,9.3,1434255,1473715,19807,220,萌系|奇幻|科幻|少儿,0
宝可梦 我们的故事,9.4,567701,318994,5986,404,冒险|游戏改|奇幻,1
實況主的逃脫遊戲【直播中】（僅限台灣地區）,8.2,173574,37949,2792,168,漫画改|穿越|冒险,0
哆啦A梦 大雄的创世日记,9.6,882426,1473722,19092,240,萌系|奇幻|科幻|少儿,0
今天开始做魔王 OVA,9.2,354075,476706,1554,156,奇幻|架空|穿越|冒险,0
哆啦A梦 大雄的宇宙开拓史,9.3,996581,1473722,7034,254,萌系|奇幻|科幻|少儿,0
精灵宝可梦 剧场版3：结晶塔的帝王,9.2,900070,318994,13370,176,萌系|战斗|冒险,0
哆啦A梦 大雄的宇宙漂流记,9.6,459380,1473722,6367,189,科幻|奇幻|时泪|冒险,0
哆啦A梦 大雄的宇宙小战争,9.5,747702,1473722,20073,239,萌系|奇幻|科幻|少儿,0
平凡職業造就世界最強（僅限港澳台地區）,3.8,351022,34557,5650,1691,小说改|奇幻|战斗|穿越,1
哆啦A梦 新大雄的恐龙,9.5,533414,1473722,5888,332,机战|时泪|穿越|冒险,0
古城荆棘王,9.2,145779,34063,2332,352,冒险,0
哆啦A梦 大雄与风之使者,9.6,769000,1473722,17437,303,萌系|奇幻|科幻|少儿,0
哆啦A梦 新大雄的宇宙开拓史,9.2,584014,1473722,6449,210,奇幻|时泪|冒险,0
哆啦A梦 大雄的天方夜谭,9.6,637781,1473722,14595,219,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与梦幻三剑士,9.7,706315,1473722,18277,310,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄的太阳王传说,9.5,776174,1473722,18672,244,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与铁人兵团,9.6,696350,1473722,14646,237,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄和长翅膀的勇士们,9.4,422901,1473722,4689,176,时泪|少儿|冒险,0
哆啦A梦 大雄的大魔境,9.2,720556,1473722,7981,192,萌系|奇幻|科幻|少儿,0
奇诺之旅 塔之国 -Free Lance-,9.5,3724493,603967,66470,295,奇幻|架空|冒险,0
哆啦A梦 大雄的南海大冒险,9.5,842213,1473722,18505,188,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与云之王国,9.5,664047,1473722,18797,268,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与绿之巨人传,9,491645,1473722,6395,240,奇幻|时泪|架空|冒险,0
哆啦A梦 大雄与银河超特急,9.5,766506,1473722,20029,255,萌系|奇幻|科幻|少儿,0
這個勇者明明超TUEEE卻過度謹慎！（僅限台灣地區）,9.5,461137,32286,7555,548,小说改|穿越|奇幻|战斗,0
热风海陆bushiroad SP,8.6,318939,162241,766,111,热血|冒险,0
最游记 RELOAD GUNLOCK,9.1,545937,229583,29166,111,奇幻|热血|架空|冒险,0
哆啦A梦 大雄的魔界大冒险,9.5,907549,1473722,37098,218,时泪|少儿|穿越|冒险,0
哆啦A梦 大雄与动物行星,9.6,925719,1473722,14376,184,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与机器人王国,9.3,347997,1473722,3772,155,时泪|少儿|冒险,0
哆啦A梦 大雄与龙骑士,9.4,570878,1473722,13712,190,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄和白金迷宫,9.5,627766,1473722,18289,201,萌系|奇幻|科幻|少儿,0
最游记RELOAD,9.4,620136,229583,33177,118,奇幻|热血|架空|冒险,0
魔法老师！～另一个世界,9.2,327594,239791,2604,118,科幻|校园|战斗|冒险,0
魔神英雄传 永恒传说,9.4,487126,62285,1670,109,热血|奇幻|时泪|少儿,0
银河英雄传说 我的征途是星辰大海,9.6,803872,299796,9554,232,热血|科幻|智斗|声控,0
智龙迷城,6.6,1060091,26949,3600,298,少儿|冒险,1
HEROMAN,8.7,313781,28582,9495,141,科幻|热血|冒险,0
.HACK//Quantum,9.6,172154,26260,1567,105,热血|科幻|战斗|架空,0
魔界战记 迪斯凯亚,9.4,296648,25005,6150,157,奇幻|热血|架空|冒险,0
仙境传说,9.1,390058,24925,13225,111,奇幻|架空|冒险,0
魔王大人、RETRY！（僅限港澳台地區）,7.7,195594,24644,3163,207,小说改|奇幻|魔法|穿越,1
圣石小子,9.4,254916,23570,0,109,奇幻|热血|架空|冒险,0
秀逗魔导士 第二季,9.7,615461,115677,10553,295,时泪|奇幻|热血|魔法,0
银河冒险战记,9.2,524031,27346,9151,130,科幻|热血|架空|冒险,0
最游记外传,9.7,311643,229583,11193,130,奇幻|热血|冒险,0
星掠者（僅限港澳台地區）,5.5,218488,22414,2214,244,漫画改|奇幻|冒险|搞笑,1
超異域公主連結☆Re:Dive（僅限港澳台地區）,9.2,303107,21731,4961,307,游戏改|奇幻|战斗|冒险,1
怪物弹珠 第二季 后篇,8.8,486069,64562,2302,104,奇幻|战斗|冒险,0
驭龙少年,9.3,497939,19850,9602,128,奇幻|热血|架空|穿越,0
真・女神转生 魔力宝贝,9.6,476417,18276,7963,147,科幻|穿越|冒险,0
秀逗魔导士 第四季 上,9.1,221306,115677,4170,108,时泪|奇幻|热血|魔法,0
迷宫塔 ～乌鲁克之剑～,8.2,266373,51567,9471,189,奇幻|科幻|热血|架空,0
裏世界遠足（僅限港澳台地區）,9.3,33482,12069,335,140,小说改|冒险|奇幻,0
圣诞老人公司 ～圣诞节的秘密～,8.9,62616,17487,352,109,奇幻|冒险,1
歌舞伎町夏洛克（僅限港澳台地區）,8.5,115453,6203,1920,129,原创|冒险|推理,0
