番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
十二生肖守护神,9.4,892537,31161,24378,176,奇幻|热血,0
哆啦A梦 大雄与动物行星,9.6,925819,1473875,14376,184,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与龙骑士,9.4,571012,1473875,13714,190,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄和白金迷宫,9.5,627895,1473875,18290,201,萌系|奇幻|科幻|少儿,0
COP CRAFT（僅限台灣地區）,8.3,198178,29712,3307,262,小说改|穿越|奇幻|职场,0
最游记RELOAD,9.4,620223,229612,33178,118,奇幻|热血|架空|冒险,0
风人物语,9.2,122108,29208,4133,124,奇幻|日常|治愈,0
剧场版 笑傲昙天(外传) 「中篇」,9.4,354714,263752,2736,256,奇幻,0
网球王子剧场版：英国式庭球城决战,9,752670,618530,23242,281,热血|奇幻|运动,1
破天荒游戏,8.8,282204,28371,6096,154,奇幻|少女|魔法,0
幻影死神,9.4,402845,28058,4033,174,奇幻|热血,0
五星物语,9.6,214643,27816,1944,290,奇幻|科幻|热血|机战,0
仙界传 封神演义,9.1,344488,27775,4000,139,奇幻|热血,0
剧场版 笑傲昙天(外传) 「后篇」,9.3,306514,263752,2581,250,奇幻,0
魔神英雄传 永恒传说,9.4,487269,62293,1670,109,热血|奇幻|时泪|少儿,0
轮回的拉格朗日 第二季,8.6,258359,98598,5751,137,科幻|奇幻|机战|社团,0
魔法使的注意事项 夏季的天空,8.9,169548,62176,2455,101,奇幻|治愈|魔法,0
神样DOLLS,8.7,252111,25954,10371,199,奇幻|日常,0
东之伊甸I -The King of Eden,9,336961,174550,4432,161,奇幻|治愈|智斗,0
生肖奇缘 (2019)（僅限港澳地區）,8.9,225789,31041,2575,139,漫画改|奇幻|校园|恋爱,0
魔界战记 迪斯凯亚,9.4,296672,25007,6150,157,奇幻|热血|架空|冒险,0
夏之岚！ ～春夏冬中～,9.3,149319,84829,1502,179,奇幻|日常|美食|穿越,0
傀儡师左近,9.4,387445,24931,18977,185,历史|奇幻|推理,0
仙境传说,9.1,390105,24925,13225,111,奇幻|架空|冒险,0
遊戲王：次元的黑暗面（僅限港澳台地區）,8.3,57200,24713,1312,161,漫画改|热血|奇幻,0
魔王大人、RETRY！（僅限港澳台地區）,7.7,195596,24645,3163,207,小说改|奇幻|魔法|穿越,1
火鸟,9.1,324952,24615,10952,169,奇幻,0
迷糊天使,9.4,247574,23577,6695,108,奇幻|少女,0
咕噜咕噜魔法阵,9.4,511120,98734,17122,123,萌系|奇幻,0
圣石小子,9.4,254916,23573,0,109,奇幻|热血|架空|冒险,0
炎炎消防隊 貳之章（僅限港澳台地區）,8.5,360826,61051,3582,144,漫画改|热血|战斗|奇幻,0
秀逗魔导士 第二季,9.7,615655,115685,10555,295,时泪|奇幻|热血|魔法,0
Hello Kitty的天堂,9.5,609187,37461,963,110,奇幻,0
最游记外传,9.7,311676,229612,11193,130,奇幻|热血|冒险,0
我的女神 OVA,9.7,256321,253101,4779,209,时泪|奇幻,0
星掠者（僅限港澳台地區）,5.5,218489,22415,2214,244,漫画改|奇幻|冒险|搞笑,1
蓝龙,9.5,375494,22081,5793,211,奇幻|少儿|热血,0
超異域公主連結☆Re:Dive（僅限港澳台地區）,9.2,303109,21733,4961,307,游戏改|奇幻|战斗|冒险,1
天使的小生意气,9.6,525220,21631,26452,374,奇幻|日常,0
网球王子 那时的我们,8.8,660918,618531,3782,121,奇幻|校园|社团|运动,1
阴阳大战记,9.5,431012,21276,12090,148,奇幻|热血,0
怪物弹珠 第二季 后篇,8.8,486121,64563,2302,104,奇幻|战斗|冒险,0
驭龙少年,9.3,498004,19851,9602,128,奇幻|热血|架空|穿越,0
机兽起源,9.5,466114,19497,9300,157,奇幻,0
柯鲁布克罗/ Coluboccoro,9.1,202705,19389,709,259,原创|架空|奇幻,0
魔法战士李维,9.4,257103,19319,2936,148,搞笑|奇幻,0
托尔与洛基：血亲,9.5,215578,19238,232,192,奇幻,0
最游记RELOAD 埋葬篇,9.6,219957,229612,10064,100,奇幻|热血,0
火球,9.3,227877,27089,1453,151,机战|奇幻|日常|泡面,0
我的女神 OAD,9.8,251654,253101,4177,177,奇幻|时泪,0
十兵卫2 西伯利亚柳生的反击,9.3,152531,27983,871,109,奇幻,0
星星公主,7.7,167117,18167,6989,105,奇幻,0
牙-KIBA,9.7,332757,18002,8065,154,奇幻,0
我的女神 剧场版,9.5,217502,253101,3988,232,奇幻|时泪,0
怪物猎人物语 RIDE ON 第二季,9.4,435305,17895,5788,143,奇幻|战斗|少儿,0
宇宙航海王 ABYSS OF HYPERSPACE -亚空的深渊-：剧场版,9,417643,56084,1564,154,奇幻|战斗,0
我不是說了能力要平均值嗎？（僅限港澳台地區）,8.4,192860,16883,4406,314,小说改|穿越|奇幻|萌系,1
东之伊甸II -Paradise Lost,8.7,226296,174550,4113,177,奇幻|智斗|治愈,0
黑狐/BLACK FOX,8.5,86829,16291,568,184,奇幻|战斗|原创,1
秀逗魔导士 第三季,9.5,582302,115685,24968,174,时泪|奇幻|热血|魔法,0
安倍桥魔法☆商店街,9.5,136378,15588,3616,135,奇幻|搞笑|日常,0
刺客守則（僅限港澳台地區）,6.2,96651,15349,2226,105,小说改|奇幻|战斗|魔法,1
舞-乙HiME,9.4,315198,58237,7771,203,奇幻|战斗,0
秀逗魔导士 第四季 上,9.1,221353,115685,4170,108,时泪|奇幻|热血|魔法,0
迷宫塔 ～乌鲁克之剑～,8.2,266373,51571,9471,189,奇幻|科幻|热血|架空,0
MAPLESTORY,9.4,574060,12920,2709,115,奇幻|热血,0
鲁邦三世：初次交锋,9.7,53451,456932,277,101,热血|奇幻|时泪,1
我的女神 小不隆咚便利多多,9.6,198360,253101,2944,114,时泪|治愈|奇幻,0
超剧场版 Keroro军曹4 龙勇士的逆袭,9.4,65022,208910,1342,105,漫画改|奇幻|战斗,1
超剧场版 Keroro军曹5 诞生！究极Keroro奇迹的时空岛！,9.5,60016,208910,737,110,漫画改|战斗|奇幻,1
裏世界遠足（僅限港澳台地區）,9.3,33529,12082,335,140,小说改|冒险|奇幻,0
神龙之谜,9.6,520314,11596,4069,102,奇幻|战斗|时泪,0
生肖奇缘 第二季（僅限台灣地區）,7.7,79936,31041,281,338,漫画改|校园|恋爱|奇幻,0
圣诞老人公司 ～圣诞节的秘密～,8.9,62621,17488,352,109,奇幻|冒险,1
闪电十一人 GO,9.4,525285,49844,9505,117,热血|奇幻|运动|少儿,0
八男？別鬧了！（僅限港澳台及其他地區）,5.1,134591,6844,2259,208,小说改|穿越|奇幻|架空,1
