番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
滑头鬼之孙 第一季【中文】,8.9,2612338,1010677,24245,104,热血|奇幻|战斗|声控,0
变形金刚 领袖之证 第一季（中文版）,9.7,3017463,128936,48777,586,热血|科幻,0
AKB0048 第二季,9.6,2789945,118577,42506,532,科幻|音乐|热血|偶像,0
植木的法则,9.5,357961,53371,1229,354,奇幻|漫画改|热血|战斗,1
二十面相少女,9.1,441441,51649,15000,213,奇幻|热血,0
武装炼金,9.3,752699,50916,17356,271,热血,0
弹珠警察,8.9,802769,50755,5178,194,萌系|热血,0
神枪少女 -IL TEATRINO-,8.2,454104,98412,5124,228,热血|战斗,0
炎炎消防隊（僅限港澳台地區）,8.8,578872,61051,6582,356,漫画改|战斗|热血,1
舞-HIME,9.4,532884,58237,13353,397,奇幻|热血|魔法,0
钢铁神兵B'T-X,9.7,2222055,56981,21437,371,时泪|科幻|热血,0
真魔神英雄传 魔神山篇,9.5,808102,62293,2206,148,热血|奇幻|历史|时泪,0
铁胆火车侠 第一季,9.4,938430,51435,16395,226,萌系|热血,0
沉默的未知,9.1,317861,48712,5667,114,科幻|热血,0
蓝宝石之谜,9.6,1656027,52123,63419,435,科幻|热血|冒险,0
迷宫塔 ～乌鲁克之盾～,8.7,736451,51571,25049,221,奇幻|科幻|热血|架空,0
随风飘的月影兰,9.7,441081,47334,14386,710,历史|热血,0
湾岸MIDNIGHT,9.6,1390795,46405,31053,370,热血,0
明日之丈,9.7,134008,59404,229545,448,热血|运动,1
史上最强弟子兼一 OVA,9.4,1137461,158055,6854,500,战斗|搞笑|热血,0
浪客剑心 （中配）,8.4,1193565,627483,5056,182,热血|战斗|历史,0
排球少年 烏野高校 VS 白鳥澤學園高校（僅限港澳台地區）,9.8,269963,59547,7165,927,漫画改|热血|运动|社团,0
绝灭危愚少女,9.1,354739,44068,7760,134,科幻|热血,0
BECK,9.7,340952,42864,12441,640,音乐|热血|日常,0
NEEDLESS,9.3,462293,42754,10617,277,科幻|热血,0
战国Collection,9.4,741049,41910,26463,217,奇幻|热血|游戏改,0
全金属狂潮 TSR OVA 战队长悠闲的一天,9.5,1242406,718898,35642,335,小说改|热血|机战|科幻,0
铁臂阿童木 1980,9.7,1054458,83745,26520,325,时泪|萌系|科幻|少儿,0
交响诗篇 AO,7.8,1629200,177262,28504,335,科幻|热血|催泪|机战,0
战国无双,8.6,464328,41244,6924,156,历史|热血,0
最终流放-银翼之法姆-,8.4,256924,117776,4466,242,奇幻|科幻|热血|架空,0
武装神姬 Moon Angel,9.1,594920,239157,3134,141,热血,0
兽王星,8,380575,39225,17608,127,热血,0
超时空要塞 ZERO,9.6,533002,39082,8824,222,热血|科幻|战斗,0
头文字D Legend2 -斗走-,9.1,1282673,590476,17110,145,热血|运动,0
斩服少女 OAD,9.8,1911389,1373303,43181,986,原创|热血|奇幻,0
鲁邦三世：Master File,9.3,610977,456932,742,101,搞笑|热血|时泪,0
城市猎人 剧场版,9.6,669236,188274,6765,227,搞笑|热血,0
宇宙战舰大和号,9.3,546988,115718,12518,187,时泪|科幻|热血,0
神灵狩,8.9,108566,37454,1969,136,奇幻|热血,0
滑头鬼之孙 第二季【中文】,9.1,2612337,1010675,24245,105,热血|奇幻|战斗|声控,0
钢铁侠,3.2,1569359,36784,9183,1071,科幻|热血,0
变形金刚 领袖之证 第三季（中文版）,9.8,2540576,128936,48189,552,热血|科幻,0
落叶,9.6,188844,36670,2145,379,热血,0
鲁邦三世：微风公主 ~ 被隐藏的空中都市,8.8,533617,456932,5673,203,搞笑|热血|时泪,0
全金属狂潮 总集篇,9.4,742686,718898,9488,252,小说改|热血|机战,0
王牌投手 振臂高挥～夏日大会篇～,9.7,553135,97479,8864,686,运动|治愈|热血|声控,0
剑风传奇 新作（僅限台湾地區）,9.3,74377,35577,1963,248,热血|奇幻|漫画改,0
魂兽,8.4,421743,34438,6752,129,奇幻|科幻|热血,0
花牌情缘 OAD,6.2,463487,574362,33036,406,热血|运动|少女|校园,0
天空战记,9.4,840017,35065,22068,187,科幻|热血,0
排球少年！！第二季（僅限港澳台地區）,9.8,510194,59547,13081,814,漫画改|热血|校园|运动,0
索尼克,9.7,1508948,35144,6572,382,萌系|热血,0
机器人笔记,9.4,289290,33517,2405,310,热血|校园|科幻,1
百变之星,9.5,454306,43180,11989,293,热血,0
游☆戏☆王 5D's OVA 进化的决斗！星尘龙 VS 真红魔龙,9.2,36114009,257408,617735,207,热血|战斗,0
战国BASARA 贰,9,500909,108552,24973,112,历史|热血|游戏改,0
星界死者之书,8.2,451826,32300,6455,138,奇幻|科幻|热血,0
机动战舰大和抚子 TV版,9.7,338035,36320,7523,361,科幻|热血|机战,0
热风海陆bushiroad SP,8.6,318944,162242,766,111,热血|冒险,0
豹头王传说,9.5,134744,31884,2296,168,奇幻|热血,0
最游记 RELOAD GUNLOCK,9.1,546053,229612,29166,111,奇幻|热血|架空|冒险,0
勇者王GAOGAIGAR,9.7,1195239,36479,27861,297,科幻|热血|机战,0
ZEGAPAIN,9.2,295954,36640,5055,102,科幻|热血|机战,0
街头霸王2 V,9.5,771944,35443,10169,159,热血|战斗,0
十二生肖守护神,9.4,892537,31161,24378,176,奇幻|热血,0
第一神拳 Rising,9.7,1576305,91378,15130,340,运动|热血,0
天使特警,9.2,280460,39356,6067,115,热血,0
南瓜剪刀,9.4,215129,29855,1502,156,科幻|热血,0
最游记RELOAD,9.4,620222,229612,33178,118,奇幻|热血|架空|冒险,0
闪电十一人,9.7,1569121,49844,23889,409,热血|运动|少儿,0
网球王子剧场版：英国式庭球城决战,9,752670,618530,23242,281,热血|奇幻|运动,1
鲁邦三世 东方见闻录 ～Another Page～,9.1,429075,456932,4758,143,搞笑|热血|时泪,0
高智能方程式：SIN,9.8,1642301,139162,20814,604,热血|运动|时泪,0
变形金刚大电影,9.6,927599,28239,19880,447,热血|机战|战斗|时泪,0
幻影死神,9.4,402845,28058,4033,174,奇幻|热血,0
飞跃巅峰! 剧场版,9.6,320193,73837,2833,311,热血|机战|科幻,0
五星物语,9.6,214643,27816,1944,290,奇幻|科幻|热血|机战,0
仙界传 封神演义,9.1,344488,27775,4000,139,奇幻|热血,0
魔神英雄传 永恒传说,9.4,487269,62293,1670,109,热血|奇幻|时泪|少儿,0
银河英雄传说 我的征途是星辰大海,9.6,803997,299810,9554,232,热血|科幻|智斗|声控,0
北斗神拳拉欧外传-天之霸王,9.2,725016,93041,10567,150,热血,0
HEROMAN,8.7,313797,28583,9495,141,科幻|热血|冒险,0
鲁邦三世：巴比伦黄金传说,9,627570,456932,4309,124,搞笑|热血|时泪,0
装甲骑兵VOTOMS,9.7,669112,26623,19633,247,科幻|热血|机战,0
变形金刚 领袖之证 第二季（中文版）,9.7,2245321,128936,40676,362,热血|科幻,0
战斗陀螺 第一季,9.1,1348632,29004,25651,145,热血,0
.HACK//Quantum,9.6,172172,26262,1567,105,热血|科幻|战斗|架空,0
天使领域,9.3,120142,26154,2445,108,热血,0
魔界战记 迪斯凯亚,9.4,296672,25007,6150,157,奇幻|热血|架空|冒险,0
遊戲王：次元的黑暗面（僅限港澳台地區）,8.3,57200,24713,1312,161,漫画改|热血|奇幻,0
高智能方程式：ZERO,9.7,1652450,139162,24665,340,热血|运动|时泪,0
亚尔斯兰战记 OAD,9.3,372779,621048,4109,197,热血|战斗,0
危险调查员,9.7,179298,27404,4276,198,热血,0
圣石小子,9.4,254916,23573,0,109,奇幻|热血|架空|冒险,0
炎炎消防隊 貳之章（僅限港澳台地區）,8.5,360826,61051,3582,144,漫画改|热血|战斗|奇幻,0
秀逗魔导士 第二季,9.7,615655,115685,10555,295,时泪|奇幻|热血|魔法,0
高智能方程式 DOUBLE ONE,9.7,1360230,139162,15962,308,热血|科幻,0
银河冒险战记,9.2,524126,27346,9151,130,科幻|热血|架空|冒险,0
最游记外传,9.7,311676,229612,11193,130,奇幻|热血|冒险,0
兽械争霸,9.6,580996,22086,6642,136,热血|机战|科幻,0
蓝龙,9.5,375494,22081,5793,211,奇幻|少儿|热血,0
逮捕令 全速前进,8.8,371301,81098,13234,151,日常|少女|热血|职场,0
魔神Z 真魔神 冲击！Z篇,9.7,333833,24772,3533,232,科幻|热血,0
鲁邦三世：血之刻印 永远的Mermaid,9.1,378857,456931,3713,120,搞笑|热血|时泪,0
阴阳大战记,9.5,431012,21276,12090,148,奇幻|热血,0
鲁邦三世：DEAD OR ALIVE,9.4,482759,456932,1381,113,搞笑|热血|时泪,0
苍天航路,8.7,530886,21099,14822,190,历史|热血,0
苍穹之法芙娜 HEAVEN AND EARTH,9.7,330522,150955,6147,349,热血|机战|科幻,0
驭龙少年,9.3,498004,19851,9602,128,奇幻|热血|架空|穿越,0
逮捕令 第二季,8.7,381741,81098,13591,173,日常|少女|热血|职场,0
未来卡 搭档对战,9.4,2428395,28527,36662,108,少儿|热血,0
THE BIG O,9.6,302073,18974,11532,240,科幻|热血,0
最游记RELOAD 埋葬篇,9.6,219957,229612,10064,100,奇幻|热血,0
漂流武士 （僅限港澳台地區）,9.7,86647,18156,1351,193,热血|漫画改,0
紫音之王,9.3,270199,18024,5123,100,运动|治愈|热血,0
湘南暴走族,9.6,352008,17712,7428,137,热血|日常,0
明日之丈剧场版,9.6,16422,59404,20,142,运动|热血,1
樱花大战 OVA1 樱华绚烂,9.3,78364,354312,590,127,时泪|科幻|热血|机战,0
森林好小子,9.7,437724,17554,7637,142,搞笑|日常|热血,0
秀逗魔导士 第三季,9.5,582302,115685,24968,174,时泪|奇幻|热血|魔法,0
超能奇兵,9.6,290195,15979,8227,143,科幻|热血,0
纸箱战机 第一部,9.5,643886,18406,8069,130,少儿|热血,0
魔神凯撒,9.7,206037,15554,1790,138,热血|机战|战斗,0
闪电十一人 第三季 日语,9.7,1012756,49844,45308,255,热血|运动|少儿,0
金刚狼,6.6,338378,15329,4530,126,科幻|热血,0
秀逗魔导士 第四季 上,9.1,221353,115685,4170,108,时泪|奇幻|热血|魔法,0
天体战士,9.7,468852,16297,16619,330,科幻|热血,0
迷宫塔 ～乌鲁克之剑～,8.2,266373,51571,9471,189,奇幻|科幻|热血|架空,0
变形金刚2008,9.7,708541,13693,27779,253,热血|机战,0
MAPLESTORY,9.4,574060,12920,2709,115,奇幻|热血,0
鲁邦三世：初次交锋,9.7,53451,456932,277,101,热血|奇幻|时泪,1
银河英雄传说 新战争的序曲,9.4,803997,299810,9554,116,热血|科幻,0
变形金刚 领袖的挑战 第一季,7,785303,12359,12813,133,热血|科幻,0
苏生龙王传说,9.7,388273,12010,25605,196,萌系|热血,0
闪电十一人 第二季 日语,9.7,721270,49844,36390,177,热血|运动|少儿,0
返乡战士,9,218580,11451,6366,110,科幻|热血,0
科学小飞侠Crowds SP,9.6,119313,221244,528,144,热血|科幻,0
苍穹之法芙娜 RIGHT OF LEFT,9.7,600561,150955,32495,219,热血|机战|科幻,0
茄子·安达卢西亚之夏,9.6,125769,11018,1567,135,少女|运动|热血,0
勇者王GaoGaiGar Final Grand Glorious Gathering,9.7,391637,36479,6169,102,热血|机战,0
ChargeMan研,8.5,527025,10272,41222,467,搞笑|科幻|热血,0
传说巨神伊迪安,9.6,152095,8605,7804,170,科幻|热血,0
极速方程式,9.7,281561,8278,4015,139,运动|热血,0
GEAR战士电童,9.7,361734,7731,9132,120,热血,0
闪电十一人 GO,9.4,525285,49844,9505,117,热血|奇幻|运动|少儿,0
天体战士 第2期,9.7,320496,16297,12300,277,科幻|热血,0
疾风无敌银堡垒,9.8,198781,5510,7505,155,热血,0
闇影詩章（僅限台灣地區）,2.9,66348,3949,566,282,游戏改|热血,0
花牌情緣 第三季（僅限台灣地區）,6.4,58388,3771,436,163,漫画改|热血|恋爱|少女,0
